t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1552099270.6374638,0,0,0.03,24.0
1552099270.9968467,0,0,0.03,24.0
1552099271.9812124,0,0,0.03,24.0
1552099272.9720774,0,0,0.03,24.0
1552099273.9564567,0,0,0.03,24.0
1552099274.940833,0,0,0.03,24.0
1552099275.9252055,2,0,0.03,72.73
1552099277.1283326,2,0,0.03,148.15
1552099278.1127124,0,0,0.03,148.15
1552099279.0970871,0,0,0.03,148.15
1552099280.0814683,0,0,0.08,148.15
1552099281.065814,2,0,0.16,169.01
1552099282.0502179,1,0,0.24,60.91
1552099283.034547,1,0,0.34,58.25
1552099284.0033507,0,0,0.42,58.25
1552099284.9735084,2,1,0.52,244.9
1552099286.0985148,0,1,0.61,244.9
1552099287.0828521,1,1,0.69,30.08
1552099288.0516036,0,1,0.79,30.08
1552099289.0516064,0,2,0.91,30.08
1552099290.0672317,1,1,0.98,48.78
1552099291.0360186,0,1,1.0,48.78
1552099291.9891467,0,2,0.99,48.78
1552099293.082899,2,1,0.99,93.75
1552099294.0360205,0,1,1.0,93.75
1552099295.1467822,2,1,0.99,92.31
1552099296.0999508,2,2,0.99,96.0
1552099297.1155732,1,1,1.0,93.02
1552099298.0686963,0,1,0.99,93.02
1552099299.0218308,1,2,1.0,32.17
1552099300.1155787,0,1,1.0,32.17
1552099301.0999148,2,1,1.0,101.69
1552099302.0686665,1,1,1.0,102.56
1552099303.0374558,1,2,1.0,51.28
1552099304.0687048,3,1,1.0,210.53
1552099305.2107286,2,1,1.0,105.26
1552099306.1795177,1,2,1.0,105.26
1552099307.1482732,1,1,1.0,106.19
1552099308.1326501,1,1,1.0,54.55
1552099309.1170297,2,2,1.0,110.09
1552099310.0857646,2,1,1.0,110.09
1552099311.2576463,2,1,1.0,114.29
1552099312.2263994,1,1,1.0,113.21
1552099313.1795287,1,2,1.0,113.21
1552099314.1184196,1,1,1.0,57.14
1552099315.2434695,0,1,1.0,57.14
1552099316.1965466,0,2,1.0,57.14
1552099317.1653018,0,1,1.0,57.14
1552099318.1503847,1,1,1.0,12.89
1552099319.1816785,2,2,1.0,117.65
1552099320.133654,1,1,1.0,117.65
1552099321.243023,1,2,1.0,58.25
1552099322.2117739,0,1,1.0,58.25
1552099323.1649015,1,2,1.0,23.58
1552099324.3079906,1,1,1.0,118.81
1552099325.2923732,0,1,1.0,118.81
1552099326.151748,0,2,1.0,118.81
1552099327.2923794,0,1,1.0,118.81
1552099328.2508955,1,1,1.0,13.39
1552099329.2467313,1,2,1.0,122.45
1552099330.2311044,0,1,1.0,122.45
1552099331.215483,0,2,1.0,122.45
1552099332.199819,1,1,1.0,17.65
1552099333.2623887,0,1,1.0,17.65
1552099334.2481813,2,2,1.0,64.17
1552099335.216929,0,1,1.0,64.17
1552099336.3106296,1,2,1.0,32.26
1552099337.295006,1,1,1.0,130.43
1552099338.2793822,0,1,1.0,130.43
1552099339.2481344,1,2,1.0,21.98
1552099340.388805,0,1,1.0,21.98
1552099341.2794256,1,2,1.0,43.96
1552099342.2325523,0,1,1.0,43.96
1552099343.357579,0,1,1.0,43.96
1552099344.3120422,3,2,1.0,136.36
1552099345.2807577,0,1,1.0,136.36
1552099346.2651854,0,1,1.0,136.36
1552099347.358923,0,2,1.0,136.36
1552099348.2651374,0,1,1.0,136.36
1552099349.3745453,0,2,1.0,136.36
1552099350.3589265,1,1,1.0,11.39
1552099351.3276753,0,1,1.0,11.39
1552099352.2964275,0,2,1.0,11.39
1552099353.4214323,0,1,1.0,11.39
1552099354.3916445,0,1,1.0,11.39
1552099355.4228828,0,2,1.0,11.39
1552099356.3603718,0,1,1.0,11.39
1552099357.3134952,1,2,1.0,8.26
1552099358.407242,0,1,1.0,8.26
1552099359.3759995,1,1,1.0,28.57
1552099360.34475,0,2,1.0,28.57
1552099361.469751,0,1,1.0,28.57
1552099362.4228728,2,1,1.0,144.58
1552099363.4697535,0,2,1.0,144.58
1552099364.4241447,0,1,1.0,144.58
1552099365.392893,0,1,1.0,144.58
1552099366.3616438,2,2,1.0,72.29
1552099367.4710155,0,1,1.0,72.29
1552099368.4241436,0,1,1.0,72.29
1552099369.392899,2,2,1.0,146.34
1552099370.4553614,1,1,1.0,146.34
1552099371.4397779,0,1,1.0,146.34
1552099372.4085288,0,2,1.0,146.34
1552099373.5335343,1,1,1.0,16.44
1552099374.5037196,1,1,1.0,74.07
1552099375.4881108,1,2,1.0,148.15
1552099376.4724717,0,1,1.0,148.15
1552099377.5349703,1,1,1.0,29.7
1552099378.5037246,2,1,1.0,150.0
1552099379.4724767,3,2,1.0,150.0
1552099380.456886,0,1,1.0,150.0
1552099381.4412265,0,1,1.0,150.0
1552099382.5506008,0,2,1.0,150.0
1552099383.519354,2,1,1.0,150.0
1552099384.4881027,0,1,1.0,150.0
1552099385.5506058,0,2,1.0,150.0
1552099386.5349834,0,1,1.0,150.0
1552099387.5037339,0,1,1.0,150.0
1552099389.5833187,0,2,1.0,150.0
1552099390.5677085,2,1,1.0,62.18
1552099391.5364468,0,1,1.0,62.18
1552099392.5207837,3,2,1.0,153.85
1552099393.5989492,1,1,1.0,150.0
1552099394.5989118,0,1,1.0,150.0
1552099395.5833294,0,2,1.0,150.0
1552099396.5677023,1,1,1.0,16.9
1552099397.5364563,2,1,1.0,155.84
1552099398.520828,0,1,1.0,155.84
1552099399.6472366,1,2,1.0,37.97
1552099400.5847735,0,1,1.0,37.97
1552099401.5691156,0,1,1.0,37.97
1552099402.553492,0,2,1.0,37.97
1552099403.6785305,0,1,1.0,37.97
1552099404.647278,1,1,1.0,10.9
1552099405.6316562,1,1,1.0,151.9
1552099406.6316566,0,2,1.0,151.9
1552099407.6159987,3,1,1.0,151.9
1552099408.5691657,1,1,1.0,153.85
1552099409.694166,0,2,1.0,153.85
