t,pedal_cnt,resist_pct,tgt_resist_pct,power,work
1609712461.1780882,505,0.27,0.29,198.23,80640.42
1609712462.0778365,506,0.27,0.29,198.12,80821.7
1609712462.9779348,507,0.27,0.3,191.48,80999.78
1609712463.9777806,508,0.27,0.3,197.71,81180.69
1609712464.7772138,509,0.24,0.27,202.77,81359.13
1609712465.777575,510,0.27,0.29,191.48,81537.2
1609712466.6776614,511,0.24,0.26,182.71,81706.21
1609712467.5776544,512,0.24,0.27,193.75,81880.59
1609712468.4776642,513,0.27,0.29,185.94,82056.3
1609712469.478262,514,0.27,0.29,187.82,82232.85
1609712470.377891,515,0.24,0.27,186.83,82403.8
1609712471.277374,516,0.27,0.29,194.17,82583.4
1609712472.1774364,517,0.27,0.29,213.97,82771.7
1609712473.1772742,518,0.27,0.29,183.89,82946.39
1609712474.1776638,519,0.27,0.29,161.01,83109.81
1609712475.0776856,520,0.24,0.27,169.63,83272.66
1609712476.1773584,521,0.24,0.27,147.44,83424.52
1609712477.1780062,522,0.24,0.26,147.68,83576.63
1609712478.177743,523,0.27,0.29,157.96,83738.55
1609712479.1775913,524,0.24,0.27,169.18,83901.8
1609712480.178047,525,0.27,0.29,159.1,84064.09
1609712481.1777008,526,0.24,0.27,148.17,84216.7
1609712482.1781812,527,0.27,0.28,171.14,84385.28
1609712483.1783378,528,0.27,0.29,176.66,84556.64
1609712484.1781254,529,0.27,0.28,171.14,84725.22
1609712485.0778046,530,0.27,0.29,175.92,84895.87
1609712486.0782437,531,0.27,0.29,185.74,85071.39
1609712487.0779684,532,0.27,0.3,174.31,85241.34
1609712487.9778075,533,0.27,0.29,174.31,85411.28
1609712488.9776392,534,0.24,0.27,166.18,85573.31
1609712489.9779935,535,0.27,0.28,165.96,85739.27
1609712490.9779472,536,0.27,0.3,156.51,85900.48
1609712491.9782944,537,0.27,0.29,185.84,86076.1
1609712492.977809,538,0.27,0.3,176.11,86246.92
1609712493.8772073,539,0.27,0.29,185.55,86422.27
1609712494.777407,540,0.27,0.29,191.58,86600.44
1609712495.777523,541,0.24,0.26,177.71,86767.48
1609712496.6776843,542,0.27,0.29,196.08,86947.88
1609712497.578123,543,0.27,0.29,198.23,87129.25
1609712498.4781334,544,0.27,0.28,207.29,87314.77
1609712499.3777874,545,0.27,0.28,195.87,87494.98
1609712500.277622,546,0.27,0.29,204.67,87679.18
1609712501.2776623,547,0.27,0.29,160.92,87842.52
1609712502.2780128,548,0.27,0.29,164.4,88007.73
1609712503.2775698,549,0.27,0.29,176.11,88178.55
1609712504.2780256,550,0.27,0.29,185.55,88353.9
1609712505.1780305,551,0.27,0.29,191.38,88531.88
1609712505.977654,552,0.27,0.29,227.02,88725.98
1609712506.8781528,553,0.27,0.3,206.86,88911.13
1609712507.8778884,554,0.27,0.29,185.74,89086.65
1609712508.7780201,555,0.27,0.29,191.38,89264.63
1609712509.6773558,556,0.27,0.29,187.63,89441.0
1609712510.677679,557,0.27,0.3,168.8,89608.11
1609712511.6777318,558,0.27,0.29,180.36,89781.26
1609712512.6780384,559,0.27,0.29,169.06,89948.63
1609712513.6782396,560,0.27,0.29,157.63,90110.2
1609712514.677704,561,0.27,0.3,167.54,90276.91
1609712515.577686,562,0.27,0.3,204.25,90460.73
1609712516.4776914,563,0.27,0.28,193.96,90640.14
1609712517.3775954,564,0.24,0.26,224.02,90828.31
1609712518.2775893,565,0.27,0.3,211.45,91015.45
1609712519.1784873,566,0.27,0.28,202.1,91198.34
1609712519.97781,567,0.27,0.3,221.34,91389.8
1609712520.8776803,568,0.27,0.29,207.08,91575.14
1609712521.8781283,569,0.25,0.27,174.55,91741.84
1609712522.7781322,570,0.27,0.29,191.88,91920.29
1609712523.678159,571,0.24,0.27,187.14,92091.52
1609712524.577728,572,0.27,0.3,195.77,92271.63
1609712525.5783248,573,0.24,0.26,179.22,92439.2
1609712526.3781486,574,0.27,0.28,227.14,92633.41
1609712527.277902,575,0.27,0.29,205.0,92817.9
1609712528.2780764,576,0.24,0.26,181.05,92986.27
1609712529.178189,577,0.27,0.28,194.27,93165.97
1609712530.1775188,578,0.24,0.26,168.16,93328.24
1609712531.1777732,579,0.24,0.27,156.94,93485.18
1609712532.0777571,580,0.24,0.27,163.68,93645.59
1609712533.077586,581,0.27,0.29,178.31,93817.66
1609712534.0773687,582,0.27,0.28,175.04,93988.31
1609712534.977879,583,0.27,0.28,184.08,94163.19
1609712535.977785,584,0.27,0.29,179.51,94335.52
1609712537.0778267,585,0.27,0.28,143.54,94489.82
1609712537.9776719,586,0.27,0.3,195.97,94670.12
1609712538.877725,587,0.26,0.29,201.04,94852.06
1609712539.7782936,588,0.27,0.28,185.45,95027.31
1609712540.7777948,589,0.27,0.29,179.61,95199.73
1609712541.6778698,590,0.27,0.3,187.53,95376.01
1609712542.6777868,591,0.27,0.29,189.84,95553.51
1609712543.5781188,592,0.27,0.29,207.62,95739.33
1609712544.5779853,593,0.27,0.28,167.54,95906.03
1609712545.4776068,594,0.27,0.29,177.75,96077.56
1609712546.4773426,595,0.27,0.29,183.89,96252.26
1609712547.4778116,596,0.27,0.29,164.31,96417.39
1609712548.4779859,597,0.27,0.29,165.96,96583.35
1609712549.5779166,598,0.27,0.29,142.06,96736.77
1609712550.5781221,599,0.24,0.26,139.44,96884.59
1609712551.5781186,600,0.27,0.29,159.68,97047.46
1609712552.6784952,601,0.24,0.26,145.18,97198.45
1609712553.7773848,602,0.27,0.29,142.66,97352.52
1609712554.7780616,603,0.27,0.29,163.03,97517.17
1609712555.7775621,604,0.27,0.29,150.77,97675.48
1609712556.8775413,605,0.27,0.3,146.24,97831.23
1609712557.8780863,606,0.27,0.29,174.49,98001.35
1609712558.8783202,607,0.27,0.29,142.21,98154.94
1609712559.878272,608,0.27,0.29,172.35,98323.84
1609712560.9780445,609,0.27,0.29,151.89,98482.57
1609712561.9777298,610,0.27,0.3,154.68,98642.66
1609712562.9781437,611,0.27,0.28,160.84,98805.91
1609712564.0776763,612,0.27,0.3,138.27,98957.32
1609712565.0781534,613,0.27,0.29,152.29,99116.47
1609712566.0779095,614,0.27,0.28,167.81,99283.44
1609712567.1776547,615,0.27,0.29,157.88,99445.27
1609712568.27802,616,0.27,0.29,138.34,99596.75
1609712569.3778486,617,0.27,0.3,121.96,99738.84
1609712570.3776689,618,0.27,0.28,162.77,99903.24
1609712571.378329,619,0.27,0.3,169.06,100070.62
1609712572.3776047,620,0.27,0.3,167.28,100237.06
1609712573.3782647,621,0.27,0.29,169.24,100404.61
1609712574.3782735,622,0.27,0.29,167.72,100571.49
1609712575.477752,623,0.27,0.29,149.34,100729.05
1609712576.478105,624,0.27,0.29,162.43,100893.11
1609712577.4778876,625,0.24,0.26,163.05,101052.9
1609712578.477914,626,0.27,0.28,164.4,101218.12
1609712579.4781368,627,0.27,0.28,153.44,101377.7
1609712580.5778658,628,0.27,0.28,142.21,101531.28
1609712581.577783,629,0.27,0.29,153.44,101690.86
1609712582.57849,630,0.27,0.29,159.52,101853.56
1609712583.5778272,631,0.24,0.26,156.59,102010.16
1609712584.6778355,632,0.27,0.29,160.84,102173.41
1609712585.6777837,633,0.27,0.3,159.27,102335.86
1609712586.577746,634,0.27,0.29,178.03,102507.66
1609712587.678398,635,0.27,0.29,157.96,102669.57
1609712588.6781063,636,0.27,0.29,146.47,102825.56
1609712589.677703,637,0.27,0.29,162.26,102989.45
1609712590.6777906,638,0.24,0.26,163.14,103149.33
1609712591.6776516,639,0.27,0.29,159.68,103312.2
1609712592.6780322,640,0.27,0.28,167.37,103478.73
1609712593.777505,641,0.24,0.27,126.03,103619.25
1609712594.8774529,642,0.27,0.29,143.61,103773.63
1609712595.9779217,643,0.27,0.29,155.01,103934.06
1609712596.8781385,644,0.24,0.27,183.32,104103.63
1609712597.878223,645,0.27,0.28,176.57,104274.91
1609712598.8777022,646,0.24,0.26,144.86,104425.55
1609712599.8783689,647,0.27,0.29,164.66,104591.03
1609712600.77767,648,0.27,0.28,183.89,104765.73
1609712601.7777028,649,0.27,0.29,178.22,104937.7
1609712602.7776349,650,0.27,0.29,179.61,105110.13
1609712603.6776812,651,0.27,0.29,179.61,105282.55
1609712604.6776397,652,0.27,0.29,170.7,105450.68
1609712605.7776585,653,0.27,0.29,140.9,105603.55
1609712606.778373,654,0.27,0.28,162.26,105767.45
1609712607.7777758,655,0.27,0.28,181.97,105941.23
1609712608.6775608,656,0.23,0.27,171.2,106103.87
1609712609.5780826,657,0.27,0.28,191.98,106282.41
1609712610.5779967,658,0.27,0.29,172.44,106451.41
1609712611.4780352,659,0.27,0.3,200.31,106633.69
1609712612.477904,660,0.27,0.3,165.87,106799.56
1609712613.577786,661,0.27,0.29,160.84,106962.81
1609712614.577809,662,0.27,0.29,146.09,107118.4
1609712615.777272,663,0.27,0.29,128.76,107264.54
1609712616.777548,664,0.27,0.29,138.7,107416.41
1609712617.7780428,665,0.27,0.29,169.24,107583.96
1609712618.777674,666,0.27,0.29,170.78,107752.19
1609712619.7776577,667,0.25,0.27,175.43,107918.84
1609712620.6776094,668,0.27,0.29,178.12,108090.73
1609712621.5776942,669,0.27,0.29,204.46,108274.75
1609712622.5772889,670,0.27,0.29,197.81,108455.75
1609712623.477784,671,0.27,0.29,172.62,108624.92
1609712624.4777,672,0.25,0.28,177.12,108794.07
1609712625.3776429,673,0.27,0.29,197.81,108975.07
1609712626.2779515,674,0.27,0.3,195.56,109154.99
1609712627.2781935,675,0.27,0.3,169.06,109322.37
1609712628.27811,676,0.27,0.29,172.8,109491.71
1609712629.1780694,677,0.27,0.29,183.6,109666.13
1609712630.1778378,678,0.27,0.29,191.78,109844.49
1609712631.0780542,679,0.27,0.3,179.61,110016.91
1609712632.0781791,680,0.27,0.28,181.78,110190.52
1609712632.9776816,681,0.27,0.28,189.64,110367.83
1609712633.9781425,682,0.27,0.29,187.72,110544.29
1609712634.8783703,683,0.27,0.29,181.78,110717.89
1609712635.8776314,684,0.27,0.28,161.09,110881.4
1609712636.877617,685,0.24,0.26,183.32,111050.97
1609712637.7774622,686,0.24,0.27,177.91,111218.2
1609712638.6777298,687,0.27,0.29,193.86,111397.52
1609712639.5777562,688,0.25,0.28,190.87,111572.17
1609712640.57751,689,0.27,0.29,180.17,111745.14
1609712641.4779081,690,0.27,0.28,207.18,111930.57
1609712642.3777442,691,0.27,0.29,202.84,112114.14
1609712643.2782233,692,0.27,0.29,207.08,112299.48
1609712644.1782324,693,0.27,0.29,185.55,112474.82
1609712645.1776993,694,0.24,0.27,164.82,112635.52
1609712646.1779888,695,0.27,0.3,183.6,112809.94
1609712647.077513,696,0.27,0.29,176.38,112981.03
1609712648.077892,697,0.27,0.29,174.31,113150.98
1609712649.0784636,698,0.27,0.3,163.8,113315.59
1609712650.0779052,699,0.24,0.26,161.4,113474.57
1609712651.0782816,700,0.27,0.3,169.06,113641.95
1609712652.0782735,701,0.27,0.29,173.16,113811.65
1609712653.077635,702,0.27,0.3,167.63,113978.45
1609712654.0776765,703,0.27,0.3,165.87,114144.32
1609712655.077662,704,0.27,0.29,164.23,114309.37
1609712656.077552,705,0.27,0.29,162.43,114473.43
1609712656.9776268,706,0.27,0.29,187.53,114649.7
1609712657.9775329,707,0.27,0.28,157.72,114811.36
1609712659.0780401,708,0.27,0.29,146.17,114967.02
1609712660.0781493,709,0.25,0.28,156.48,115125.07
1609712660.978387,710,0.27,0.29,197.6,115305.87
1609712661.978175,711,0.27,0.3,183.6,115480.3
1609712662.9776838,712,0.27,0.28,176.2,115651.21
1609712663.877652,713,0.27,0.3,172.35,115820.12
1609712664.8781126,714,0.27,0.29,170.87,115988.43
1609712665.9779787,715,0.27,0.29,154.93,116148.77
1609712666.9780478,716,0.27,0.28,159.27,116311.23
1609712667.9779847,717,0.27,0.28,169.24,116478.77
1609712668.8781497,718,0.27,0.28,183.89,116653.47
1609712669.777617,719,0.27,0.29,195.97,116833.77
1609712670.777557,720,0.24,0.27,175.35,116999.47
1609712671.7775497,721,0.27,0.29,164.23,117164.52
1609712672.7776206,722,0.27,0.28,162.69,117328.84
1609712673.6781404,723,0.27,0.3,187.33,117504.93
1609712674.6777678,724,0.27,0.29,170.78,117673.16
1609712675.6774118,725,0.24,0.26,161.31,117832.05
1609712676.5779755,726,0.27,0.29,185.74,118007.57
1609712677.577823,727,0.27,0.3,197.92,118188.66
1609712678.4772775,728,0.27,0.3,193.46,118367.61
1609712679.3778646,729,0.24,0.26,173.6,118532.53
1609712680.377757,730,0.25,0.28,176.93,118701.5
1609712681.278114,731,0.24,0.26,184.91,118871.62
1609712682.1779397,732,0.27,0.3,209.41,119057.99
1609712683.0777378,733,0.24,0.27,186.93,119229.04
1609712684.078231,734,0.24,0.26,168.62,119391.76
1609712684.978286,735,0.27,0.29,187.53,119568.03
1609712685.9781535,736,0.27,0.29,169.15,119735.49
1609712686.9782748,737,0.27,0.29,177.94,119907.2
1609712687.8784542,738,0.27,0.3,185.84,120082.82
1609712688.9778495,739,0.27,0.29,153.2,120242.15
1609712689.8782532,740,0.27,0.3,177.94,120413.86
1609712690.8776522,741,0.27,0.29,189.44,120590.98
1609712691.8775487,742,0.27,0.29,169.24,120758.53
1609712692.8772242,743,0.27,0.3,164.05,120923.41
1609712693.8776634,744,0.27,0.29,162.43,121087.47
1609712694.8777177,745,0.27,0.29,152.96,121246.55
1609712695.8777046,746,0.27,0.3,183.5,121420.87
1609712696.7777076,747,0.27,0.29,177.94,121592.59
1609712697.8784208,748,0.27,0.28,156.27,121753.55
1609712698.8782508,749,0.27,0.28,146.09,121909.13
1609712699.9777467,750,0.27,0.29,135.99,122059.4
1609712701.0777326,751,0.27,0.3,136.8,122209.88
1609712702.1780994,752,0.27,0.29,137.16,122360.75
1609712703.2779012,753,0.27,0.28,150.61,122518.89
1609712704.4777892,754,0.27,0.29,111.56,122654.99
1609712705.6780086,755,0.27,0.3,112.13,122791.23
1609712706.7774758,756,0.27,0.29,150.37,122949.12
1609712707.677734,757,0.27,0.28,170.96,123117.52
1609712708.7776055,758,0.27,0.29,154.52,123277.45
1609712709.8778636,759,0.27,0.3,135.71,123427.4
1609712710.9779446,760,0.27,0.29,140.05,123580.05
1609712712.0779705,761,0.27,0.28,136.87,123730.61
1609712713.178146,762,0.27,0.28,125.42,123874.84
1609712714.2782207,763,0.27,0.3,143.54,124029.14
1609712715.2777374,764,0.27,0.3,155.94,124189.76
1609712716.3775926,765,0.27,0.3,140.53,124342.23
1609712717.478226,766,0.27,0.3,146.01,124497.74
1609712718.677703,767,0.27,0.3,107.77,124631.37
1609712719.7773743,768,0.27,0.3,138.2,124782.69
1609712720.8780165,769,0.27,0.28,143.39,124936.83
1609712721.8774967,770,0.27,0.29,149.18,125094.22
1609712722.977818,771,0.27,0.3,143.24,125248.2
1609712724.0775726,772,0.25,0.27,132.07,125393.47
1609712725.177661,773,0.27,0.3,153.12,125552.71
1609712726.2779348,774,0.27,0.29,134.7,125702.23
1609712727.3780954,775,0.27,0.3,127.5,125847.58
1609712728.577359,776,0.27,0.29,126.39,125992.3
1609712729.6780436,777,0.27,0.29,130.92,126139.59
1609712730.7776585,778,0.27,0.29,131.06,126287.03
1609712731.8781493,779,0.24,0.27,130.06,126430.09
1609712733.077868,780,0.27,0.29,124.21,126573.55
1609712734.177579,781,0.27,0.29,130.85,126720.77
1609712735.2781842,782,0.27,0.28,127.43,126866.04
1609712736.477696,783,0.27,0.3,120.86,127007.44
1609712737.6775763,784,0.27,0.29,112.19,127143.74
1609712738.7777328,785,0.27,0.3,133.21,127292.27
1609712739.878263,786,0.27,0.28,156.35,127453.31
1609712740.8777301,787,0.27,0.3,151.74,127611.88
1609712741.878006,788,0.27,0.3,162.26,127775.77
1609712742.977935,789,0.27,0.29,138.34,127927.25
1609712744.0776691,790,0.27,0.3,148.87,128084.31
1609712745.0782917,791,0.27,0.3,147.24,128240.39
1609712746.1784594,792,0.27,0.29,153.2,128399.72
1609712747.1780126,793,0.27,0.29,165.87,128565.59
1609712748.0781474,794,0.27,0.3,179.51,128737.93
1609712749.077601,795,0.27,0.29,164.23,128902.98
1609712750.1779802,796,0.27,0.29,156.11,129063.77
1609712751.077452,797,0.27,0.29,168.8,129230.88
1609712752.0777864,798,0.27,0.28,169.24,129398.42
1609712753.177574,799,0.27,0.3,145.94,129553.84
1609712754.2776816,800,0.27,0.29,148.87,129710.91
1609712755.2774727,801,0.27,0.29,139.39,129862.84
1609712756.3780913,802,0.27,0.29,159.52,130025.55
1609712757.3777347,803,0.27,0.29,162.35,130189.52
1609712758.3777304,804,0.27,0.29,172.8,130358.87
1609712759.3775244,805,0.24,0.26,134.03,130503.62
1609712760.478039,806,0.24,0.26,152.17,130658.06
1609712761.3777246,807,0.27,0.29,172.8,130827.41
1609712762.3778777,808,0.24,0.26,156.16,130983.56
1609712763.3778324,809,0.27,0.29,169.24,131151.11
1609712764.3781233,810,0.27,0.28,162.77,131315.52
1609712765.477772,811,0.27,0.29,150.53,131473.58
1609712766.4783661,812,0.27,0.3,170.87,131641.89
1609712767.4773872,813,0.27,0.3,161.17,131805.48
1609712768.477794,814,0.27,0.29,161.43,131969.33
1609712769.577712,815,0.27,0.3,144.88,132124.34
1609712770.5778115,816,0.27,0.3,160.84,132287.59
1609712771.6774793,817,0.24,0.26,124.63,132427.17
1609712772.6779084,818,0.24,0.27,150.59,132580.78
1609712773.677346,819,0.24,0.26,151.09,132734.89
1609712774.6783125,820,0.24,0.27,155.29,132890.97
1609712775.7773268,821,0.24,0.26,146.18,133042.27
1609712776.87771,822,0.24,0.27,137.0,133188.86
1609712777.8782678,823,0.27,0.3,149.34,133346.41
1609712778.9778075,824,0.24,0.26,125.75,133486.61
1609712779.978019,825,0.27,0.29,165.87,133652.48
1609712780.9783986,826,0.27,0.29,173.16,133822.19
1609712781.9776947,827,0.27,0.3,166.13,133988.33
1609712782.9777331,828,0.27,0.3,155.17,134148.92
1609712783.977599,829,0.24,0.27,161.75,134308.25
1609712784.9779828,830,0.24,0.27,169.91,134471.36
1609712785.9776537,831,0.24,0.27,143.95,134621.78
1609712787.1776407,832,0.27,0.29,127.63,134767.28
1609712788.1783264,833,0.27,0.3,158.05,134929.28
1609712789.2779279,834,0.24,0.26,136.91,135075.09
1609712790.2779562,835,0.24,0.26,139.75,135223.23
1609712791.2780528,836,0.24,0.26,149.13,135376.09
1609712792.4779203,837,0.27,0.29,132.65,135524.66
1609712793.577973,838,0.24,0.27,129.17,135667.39
1609712794.5783195,839,0.25,0.26,154.02,135823.72
1609712795.5781193,840,0.24,0.27,147.68,135975.83
1609712796.5780401,841,0.24,0.27,152.42,136130.53
1609712797.578378,842,0.27,0.3,172.71,136299.8
1609712798.477903,843,0.24,0.27,177.32,136466.47
1609712799.5777938,844,0.24,0.27,144.78,136617.03
1609712800.5778615,845,0.27,0.3,149.18,136774.42
1609712801.677849,846,0.27,0.3,157.96,136936.33
1609712802.5777555,847,0.24,0.26,164.27,137096.48
1609712803.5774314,848,0.27,0.3,180.08,137269.36
1609712804.4778383,849,0.27,0.3,185.74,137444.89
1609712805.477625,850,0.27,0.3,178.03,137616.69
1609712806.4778142,851,0.27,0.28,172.17,137785.42
1609712807.4777336,852,0.24,0.26,162.56,137945.55
1609712808.3776767,853,0.27,0.3,181.68,138119.05
1609712809.377668,854,0.27,0.29,167.46,138285.67
1609712810.3781264,855,0.27,0.29,159.52,138448.38
1609712811.4781218,856,0.27,0.29,154.6,138608.39
1609712812.477573,857,0.27,0.29,164.23,138773.44
1609712813.4776666,858,0.27,0.29,172.71,138942.7
1609712814.3778794,859,0.27,0.29,176.29,139113.7
1609712815.3781164,860,0.27,0.29,191.88,139292.16
1609712816.1781104,861,0.27,0.29,219.15,139482.81
1609712817.1778977,862,0.27,0.28,171.14,139651.39
1609712818.1781578,863,0.27,0.29,178.22,139823.38
1609712819.0783596,864,0.27,0.3,208.97,140009.36
1609712819.878027,865,0.27,0.29,226.9,140203.36
1609712820.8778827,866,0.27,0.3,183.98,140378.14
1609712821.8777723,867,0.27,0.29,169.24,140545.69
1609712822.777763,868,0.27,0.28,194.06,140725.2
1609712823.6778593,869,0.27,0.29,185.84,140900.83
1609712824.6776986,870,0.24,0.27,178.1,141068.25
1609712825.577416,871,0.27,0.29,193.86,141247.58
1609712826.5775874,872,0.27,0.29,179.8,141420.19
1609712827.4778047,873,0.27,0.3,177.94,141591.89
1609712828.4776917,874,0.27,0.29,187.72,141768.34
1609712829.3777103,875,0.27,0.29,182.06,141942.22
1609712830.378322,876,0.24,0.27,158.69,142100.13
1609712831.3783185,877,0.27,0.29,182.06,142274.0
1609712832.278255,878,0.27,0.29,186.13,142449.89
1609712833.1772923,879,0.27,0.28,200.72,142632.55
1609712834.1773417,880,0.27,0.29,162.35,142796.52
1609712835.2783897,881,0.24,0.26,129.49,142938.95
1609712836.2771828,882,0.27,0.3,176.11,143109.78
1609712837.278219,883,0.27,0.29,163.88,143274.48
1609712838.278253,884,0.27,0.3,157.72,143436.14
1609712839.3779106,885,0.27,0.29,160.92,143599.48
1609712840.2779627,886,0.27,0.29,168.16,143766.8
1609712841.2777429,887,0.27,0.29,170.96,143935.2
1609712842.3784044,888,0.27,0.28,154.93,144095.55
1609712843.4777803,889,0.27,0.29,134.77,144245.14
1609712844.6784737,890,0.27,0.28,110.65,144380.69
1609712845.7773175,891,0.27,0.29,149.63,144539.3
1609712846.777679,892,0.27,0.29,157.96,144701.2
1609712847.878665,893,0.27,0.29,146.09,144856.8
1609712848.8777688,894,0.27,0.3,145.94,145012.22
1609712849.877823,895,0.27,0.29,181.97,145186.0
1609712850.8850036,896,0.27,0.29,159.02,145348.2
1609712851.9777133,897,0.27,0.29,143.39,145502.34
1609712852.878111,898,0.27,0.28,174.85,145672.83
1609712853.8776915,899,0.27,0.3,165.53,145838.36
1609712854.9780972,900,0.27,0.29,153.36,145997.86
1609712855.9783444,901,0.27,0.3,174.12,146167.63
1609712856.9777784,902,0.27,0.3,147.32,146323.78
1609712858.0782034,903,0.27,0.3,153.2,146483.11
1609712859.0781186,904,0.27,0.3,144.73,146637.97
1609712860.177615,905,0.27,0.29,145.03,146793.16
1609712861.2778378,906,0.27,0.3,147.24,146949.23
1609712862.2780082,907,0.27,0.3,140.9,147102.11
1609712863.3784113,908,0.27,0.3,159.43,147264.73
1609712864.2777467,909,0.27,0.3,176.02,147435.47
1609712865.277839,910,0.27,0.3,170.52,147603.42
1609712866.2776623,911,0.27,0.29,161.09,147766.92
1609712867.2773705,912,0.27,0.3,183.6,147941.34
1609712868.1779099,913,0.27,0.29,180.08,148114.22
1609712869.1780832,914,0.27,0.29,179.61,148286.64
1609712870.1778674,915,0.27,0.29,176.66,148458.0
1609712871.1780949,916,0.27,0.29,165.61,148623.61
1609712872.1783552,917,0.27,0.28,168.98,148790.89
1609712873.0776405,918,0.27,0.29,187.53,148967.17
1609712874.077819,919,0.27,0.29,176.29,149138.17
1609712874.9779267,920,0.27,0.29,198.12,149319.45
1609712875.9783401,921,0.27,0.29,174.58,149489.67
1609712876.8783033,922,0.27,0.29,174.49,149659.8
1609712877.9780633,923,0.27,0.29,157.88,149821.62
1609712878.87781,924,0.27,0.29,181.59,149995.05
1609712879.977754,925,0.24,0.26,152.08,150149.41
1609712880.8782587,926,0.27,0.29,181.87,150323.09
1609712881.7780128,927,0.24,0.26,199.6,150499.73
1609712882.677638,928,0.27,0.29,182.06,150673.61
1609712883.6779504,929,0.24,0.26,173.51,150838.44
1609712884.5777793,930,0.27,0.29,196.18,151018.92
1609712885.578267,931,0.27,0.28,176.11,151189.75
1609712886.4777203,932,0.27,0.29,179.8,151362.36
1609712887.477277,933,0.24,0.27,164.63,151522.88
1609712888.477743,934,0.24,0.26,166.8,151684.67
1609712889.3779836,935,0.27,0.3,176.11,151855.5
1609712890.3779972,936,0.24,0.27,169.44,152018.17
1609712891.3779461,937,0.24,0.26,172.36,152182.78
1609712892.277817,938,0.24,0.27,192.46,152356.95
1609712893.1776915,939,0.24,0.26,182.91,152526.14
1609712894.0784786,940,0.24,0.26,189.31,152698.41
1609712895.0776422,941,0.27,0.29,181.68,152871.91
1609712895.9776428,942,0.27,0.3,177.94,153043.61
1609712896.9780912,943,0.27,0.3,183.79,153218.22
1609712897.978298,944,0.27,0.29,167.63,153385.02
1609712898.7777,945,0.27,0.29,213.97,153573.31
1609712899.7776144,946,0.24,0.26,175.45,153739.11
1609712900.7776563,947,0.27,0.29,167.72,153905.98
1609712901.777664,948,0.27,0.29,176.11,154076.81
1609712902.677907,949,0.27,0.29,181.78,154250.41
1609712903.6777961,950,0.27,0.3,176.29,154421.41
1609712904.6778605,951,0.27,0.29,171.05,154589.89
1609712905.6783247,952,0.27,0.3,170.61,154757.94
1609712906.4781463,953,0.27,0.29,207.18,154943.38
1609712907.477816,954,0.27,0.29,176.11,155114.2
1609712908.3776102,955,0.27,0.29,197.92,155295.3
1609712909.2777271,956,0.27,0.3,197.92,155476.39
1609712910.277799,957,0.27,0.29,195.77,155656.5
1609712911.177706,958,0.27,0.29,200.31,155838.78
1609712912.0774996,959,0.27,0.29,183.98,156013.56
1609712913.0777392,960,0.27,0.29,168.8,156180.67
1609712914.077937,961,0.27,0.29,185.55,156356.02
1609712914.977643,962,0.24,0.27,180.41,156524.7
1609712915.877738,963,0.27,0.29,181.68,156698.2
1609712916.8782668,964,0.27,0.3,169.06,156865.58
1609712917.9778018,965,0.27,0.3,162.69,157029.89
1609712918.877922,966,0.27,0.3,165.79,157195.67
1609712919.9778628,967,0.27,0.29,144.65,157350.45
1609712921.0778234,968,0.24,0.27,124.9,157490.34
1609712922.1782463,969,0.24,0.27,149.62,157643.7
1609712923.1776912,970,0.27,0.28,143.61,157798.08
1609712924.2776387,971,0.27,0.28,153.36,157957.58
1609712925.3781166,972,0.27,0.3,138.12,158108.83
1609712926.3777957,973,0.27,0.3,157.55,158270.31
1609712927.3782551,974,0.27,0.3,155.86,158430.84
1609712928.3777428,975,0.27,0.3,168.89,158598.05
1609712929.378152,976,0.27,0.3,176.2,158768.95
1609712930.3784363,977,0.29,0.29,177.67,158943.95
1609712931.3778894,978,0.27,0.3,153.12,159103.2
1609712932.4777584,979,0.27,0.3,151.66,159261.69
1609712933.477805,980,0.27,0.3,150.06,159419.25
1609712934.3774889,981,0.27,0.3,197.92,159600.34
1609712935.278191,982,0.27,0.29,237.78,159798.89
1609712935.9782257,983,0.27,0.28,333.56,160034.05
1609712936.5778122,984,0.27,0.3,386.02,160286.89
1609712937.1784873,985,0.27,0.28,477.01,160568.33
1609712937.7776554,986,0.27,0.29,501.43,160856.66
1609712938.3778157,987,0.27,0.28,501.17,161144.83
1609712938.8775783,988,0.27,0.29,510.0,161435.53
1609712939.477936,989,0.27,0.28,539.91,161735.19
1609712939.977995,990,0.27,0.28,568.54,162042.2
1609712940.5779529,991,0.27,0.28,493.34,162328.34
1609712941.1779125,992,0.27,0.28,510.0,162619.05
1609712941.677947,993,0.27,0.28,649.74,162947.17
1609712942.17722,994,0.27,0.28,661.76,163278.05
1609712942.6775982,995,0.27,0.29,675.55,163612.44
1609712943.1771812,996,0.27,0.28,650.08,163940.73
1609712943.5957124,997,0.24,0.27,662.76,164262.17
1609712944.0784054,998,0.27,0.29,719.18,164607.38
1609712944.5777826,999,0.27,0.29,720.31,164953.13
1609712945.0773625,1000,0.27,0.29,784.31,165313.91
1609712945.478337,1001,0.27,0.29,801.22,165678.47
1609712945.9776847,1002,0.27,0.28,735.17,166027.67
1609712946.4781294,1003,0.27,0.29,690.13,166365.83
1609712946.977644,1004,0.27,0.29,690.49,166704.17
1609712947.4777205,1005,0.27,0.28,677.67,167039.62
1609712947.9776223,1006,0.27,0.29,638.39,167365.2
1609712948.478493,1007,0.27,0.29,704.8,167707.03
