t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1566246904.7431476,0,0,0.37,240.0
1566246905.7311525,0,0,0.37,240.0
1566246906.76529,0,0,0.37,240.0
1566246907.7405486,0,0,0.37,240.0
1566246908.7452347,2,0,0.37,230.77
1566246909.6850011,3,0,0.37,300.0
1566246910.7431815,0,0,0.37,300.0
1566246911.7139742,0,0,0.37,300.0
1566246912.7543955,0,0,0.37,300.0
1566246913.83769,0,0,0.37,300.0
1566246914.7914705,0,0,0.37,300.0
1566246915.7626517,0,0,0.37,300.0
1566246916.736871,0,0,0.37,300.0
1566246917.787484,1,0,0.37,7.64
1566246918.742756,3,0,0.37,171.43
1566246919.8026896,2,0,0.37,255.32
1566246920.843035,0,0,0.37,255.32
1566246921.739246,1,0,0.37,51.5
1566246922.7779996,2,0,0.37,210.53
1566246923.7431092,2,0,0.37,226.42
1566246924.8009167,2,1,0.37,117.65
1566246925.8431306,2,1,0.37,75.95
1566246926.777558,0,1,0.37,75.95
1566246927.8425975,2,1,0.37,93.75
1566246928.8431885,1,1,0.37,93.02
1566246929.8090801,2,2,0.37,90.23
1566246930.8449237,1,1,0.37,88.89
1566246931.8292344,2,1,0.37,88.89
1566246932.8805895,1,2,0.37,90.91
1566246933.8560767,3,1,0.37,134.83
1566246934.8649776,2,1,0.37,93.75
1566246935.8433063,1,1,0.37,94.49
1566246936.8951998,2,2,0.37,93.75
1566246937.8427646,1,1,0.37,94.49
1566246938.8311553,1,1,0.37,46.15
1566246939.882275,0,1,0.37,46.15
1566246940.8431926,0,1,0.37,46.15
1566246941.8433373,1,2,0.37,24.05
1566246942.8325188,1,1,0.37,56.87
1566246943.8814948,1,1,0.37,52.63
1566246944.8432393,0,1,0.37,52.63
1566246945.9349442,1,2,0.37,32.61
1566246946.887837,2,1,0.37,96.77
1566246947.94266,1,1,0.37,97.56
1566246948.9431973,2,2,0.37,97.56
1566246949.9311802,2,1,0.37,97.56
1566246950.8838348,1,2,0.37,98.36
1566246951.9568233,2,1,0.37,98.36
1566246952.9427226,3,1,0.37,206.9
1566246953.8945856,1,2,0.37,100.0
1566246954.943421,2,1,0.37,101.69
1566246955.9432461,2,1,0.37,102.56
1566246956.931241,2,2,0.37,103.45
1566246957.983389,1,1,0.37,105.26
1566246958.953233,2,2,0.37,200.0
1566246959.9427767,2,1,0.37,99.17
1566246960.9921892,1,1,0.37,100.0
1566246961.9429214,2,2,0.37,101.69
1566246962.9433477,2,1,0.37,103.45
1566246964.0361469,0,1,0.37,103.45
1566246964.9910047,1,2,0.37,35.19
1566246965.9604754,2,1,0.37,108.11
1566246967.0430558,0,1,0.37,108.11
1566246968.0312479,2,2,0.37,109.09
1566246969.0067086,2,1,0.37,110.09
1566246970.0431817,2,1,0.37,109.09
1566246971.0321221,1,2,0.37,110.09
1566246971.9764972,2,1,0.37,110.09
1566246973.049597,2,2,0.37,111.11
1566246974.0390077,2,1,0.37,110.09
1566246975.089866,2,1,0.37,110.09
1566246976.0280652,2,2,0.37,110.09
1566246977.0018306,1,1,0.37,110.09
1566246978.0715942,2,1,0.37,111.11
1566246979.0427969,1,2,0.37,112.15
1566246980.039471,2,1,0.37,113.21
1566246981.1381204,2,1,0.37,114.29
1566246982.1391304,2,2,0.37,114.29
1566246983.061682,2,1,0.37,116.5
1566246984.163181,2,1,0.37,112.15
1566246985.1431873,2,2,0.37,126.32
1566246986.137818,2,1,0.37,114.29
1566246987.1309204,2,1,0.37,117.65
1566246988.0825531,3,2,0.37,114.29
1566246989.143341,2,1,0.37,117.65
1566246990.1631458,3,1,0.37,120.0
1566246991.1427686,1,2,0.37,116.5
1566246992.1327593,0,1,0.37,116.5
1566246993.085787,1,1,0.37,29.7
1566246994.1581824,2,2,0.37,116.5
1566246995.1434295,2,1,0.37,118.81
1566246996.1406476,3,1,0.37,157.89
1566246997.158337,1,2,0.37,118.81
