t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1552438675.1349998,0,0,0.41,6.0
1552438675.49443,1,0,0.41,16.28
1552438676.6975176,0,0,0.41,16.28
1552438677.681877,0,0,0.42,16.28
1552438678.6662533,1,0,0.41,19.48
1552438679.6506302,1,0,0.41,55.81
1552438680.6350431,0,0,0.41,55.81
1552438681.6193829,1,0,0.41,48.0
1552438682.6037593,0,0,0.41,48.0
1552438683.5881593,0,0,0.41,48.0
1552438684.558341,0,0,0.41,48.0
1552438685.542689,1,0,0.41,15.71
1552438686.7457986,0,0,0.41,15.71
1552438687.58955,1,1,0.41,27.27
1552438688.5427158,0,1,0.41,27.27
1552438689.6364615,0,1,0.41,27.27
1552438690.6052136,0,1,0.41,27.27
1552438691.558343,0,2,0.41,27.27
1552438692.6989717,0,1,0.41,27.27
1552438693.6989343,0,1,0.41,27.27
1552438694.7160416,0,1,0.41,27.27
1552438695.6691635,0,1,0.41,27.27
1552438696.6222956,0,1,0.41,27.27
1552438697.7160401,0,1,0.41,27.27
1552438698.6535463,0,1,0.41,27.27
1552438699.7472959,0,1,0.41,27.27
1552438700.7004218,0,2,0.41,27.27
1552438701.7004244,0,1,0.41,27.27
1552438702.653553,0,1,0.41,27.27
1552438703.7473016,0,1,0.41,27.27
1552438704.7004282,0,1,0.41,27.27
1552438705.6535552,0,1,0.41,27.27
1552438706.778555,0,1,0.41,27.27
1552438707.7473142,0,2,0.41,27.27
1552438708.7628963,0,1,0.41,27.27
1552438709.7331195,0,1,0.41,27.27
1552438710.7018723,1,1,0.41,24.9
1552438711.6862483,1,1,0.41,48.78
1552438712.7956202,1,1,0.41,47.62
1552438713.7643735,0,1,0.41,47.62
1552438714.7331214,0,1,0.42,47.62
1552438715.764376,0,1,0.41,47.62
1552438716.717503,0,1,0.41,47.62
1552438717.8425076,0,1,0.41,47.62
1552438718.7956328,0,1,0.41,47.62
1552438719.7487788,0,1,0.41,47.62
1552438720.826883,0,1,0.41,47.62
1552438721.7955976,0,1,0.41,47.62
1552438722.7487593,0,2,0.41,47.62
1552438723.76439,0,1,0.41,47.62
1552438724.7174776,0,1,0.41,47.62
1552438725.8581061,0,1,0.41,47.62
1552438726.8112667,0,1,0.41,47.62
1552438727.7799823,0,1,0.41,47.62
1552438728.8737729,0,1,0.41,47.62
1552438729.8424854,0,1,0.41,47.62
1552438730.8581488,0,1,0.41,47.62
1552438731.8268998,0,1,0.41,47.62
1552438732.7800252,0,1,0.41,47.62
1552438733.9220827,0,1,0.41,47.62
1552438734.8908398,0,1,0.41,47.62
1552438735.8595512,0,1,0.41,47.62
1552438736.8283358,0,1,0.41,47.62
1552438737.8595917,0,1,0.41,47.62
1552438738.8283439,0,0,0.41,47.62
1552438739.7970893,0,1,0.41,47.62
1552438740.9064682,0,1,0.41,47.62
1552438741.875215,0,1,0.41,47.62
1552438742.8595932,0,1,0.41,47.62
1552438743.8439722,0,1,0.41,47.62
1552438744.8922899,0,2,0.41,47.62
1552438745.8766656,0,1,0.41,47.62
1552438746.8610396,0,1,0.41,47.62
1552438748.001667,0,1,0.41,47.62
1552438748.9704256,0,1,0.41,47.62
1552438749.9456418,0,1,0.41,47.62
1552438750.8987572,0,1,0.41,47.62
1552438751.8675034,0,1,0.41,47.62
1552438752.9300086,0,1,0.41,47.62
1552438753.8987617,0,1,0.41,47.62
1552438755.0081348,0,1,0.41,47.62
1552438755.9768825,0,1,0.41,47.62
1552438756.9456353,0,1,0.41,47.62
1552438757.9143867,0,1,0.41,47.62
1552438759.0408757,0,1,0.41,47.62
1552438759.915872,0,1,0.41,47.62
1552438761.0252545,0,1,0.41,47.62
1552438761.994024,1,1,0.41,46.15
1552438762.947134,0,1,0.41,46.15
1552438764.0408816,0,1,0.41,46.15
1552438765.009632,0,1,0.41,46.15
1552438765.9627564,0,1,0.41,46.15
1552438767.0096302,0,1,0.41,46.15
1552438767.9627583,0,1,0.41,46.15
1552438769.0891976,0,1,0.41,46.15
1552438770.0580137,0,1,0.41,46.15
1552438771.011078,0,1,0.41,46.15
1552438771.9798324,0,1,0.41,46.15
1552438773.0892034,0,1,0.41,46.15
1552438774.0588477,0,0,0.41,46.15
1552438774.9650593,0,0,0.41,46.15
1552438776.0744703,0,0,0.41,46.15
1552438777.0432608,0,0,0.41,46.15
1552438778.011977,0,0,0.41,46.15
1552438778.9963713,0,0,0.41,46.15
1552438780.0119426,0,0,0.41,46.15
1552438781.0119982,0,0,0.41,46.15
1552438782.1057496,0,0,0.41,46.15
1552438783.1057324,0,0,0.41,46.15
1552438784.106927,0,0,0.41,46.15
1552438785.1381788,0,0,0.41,46.15
1552438786.0444298,1,0,0.41,47.62
1552438787.1069725,1,0,0.41,67.04
1552438792.4506898,0,0,0.41,0.0
1552438793.37259,2,0,0.41,285.71
1552438794.3725681,0,0,0.41,285.71
1552438795.4663239,0,0,0.41,285.71
1552438796.4975712,2,0,0.41,171.43
1552438797.5132768,0,0,0.41,171.43
1552438798.528877,1,1,0.41,28.37
1552438799.5146577,0,1,0.41,28.37
1552438800.4677048,0,1,0.41,28.37
1552438801.467707,0,1,0.42,28.37
1552438802.4677436,0,1,0.41,28.37
1552438803.4521377,0,1,0.41,28.37
1552438804.4989614,0,1,0.41,28.37
1552438805.3896523,0,1,0.41,28.37
1552438806.436471,0,1,0.41,28.37
1552438807.4052727,0,1,0.41,28.37
1552438808.4364898,0,1,0.41,28.37
1552438809.4365036,2,1,0.41,94.49
1552438810.4521313,2,1,0.41,210.53
1552438811.4677556,0,1,0.41,210.53
1552438812.467722,1,1,0.41,279.07
1552438813.5146167,3,1,0.41,255.32
1552438814.453267,0,1,0.41,255.32
1552438815.609571,2,1,0.41,113.21
1552438816.48452,1,1,0.41,266.67
1552438817.5782712,0,1,0.41,266.67
1552438818.4689348,0,1,0.41,266.67
1552438819.5314007,1,1,0.41,17.27
1552438820.5470273,1,1,0.41,108.11
1552438821.6095269,1,1,0.41,109.09
1552438822.609529,1,1,0.41,109.09
1552438823.5158324,2,1,0.41,111.11
1552438824.5470948,2,1,0.41,111.11
1552438825.5783415,2,1,0.41,111.11
1552438826.6408231,2,1,0.41,112.15
1552438827.6720986,2,1,0.41,112.15
1552438828.500169,2,2,0.41,115.38
1552438829.5170567,2,1,0.41,114.29
1552438830.64211,1,1,0.41,113.21
1552438831.6577334,2,1,0.41,113.21
1552438832.5327537,2,1,0.41,113.21
1552438833.5483508,2,1,0.41,115.38
1552438834.5640178,2,1,0.41,114.29
1552438835.5796237,2,1,0.41,114.29
1552438836.5796225,2,1,0.41,115.38
1552438837.7202704,2,1,0.41,115.38
1552438838.5483782,2,1,0.41,114.29
1552438839.612114,2,1,0.41,113.21
1552438840.658991,2,1,0.41,113.21
1552438841.5652428,2,1,0.41,114.29
1552438842.6121776,1,1,0.41,113.21
1552438843.6746573,2,1,0.41,114.29
1552438844.7215497,2,1,0.41,114.29
1552438845.690284,2,1,0.41,114.29
1552438846.721501,2,1,0.41,114.29
1552438847.5965006,2,1,0.41,114.29
1552438848.6434176,2,1,0.41,114.29
1552438849.6758878,2,1,0.41,114.29
1552438850.7227232,2,1,0.41,114.29
1552438851.753964,2,1,0.41,114.29
1552438852.7539222,2,1,0.41,115.38
1552438853.64459,1,1,0.41,114.29
1552438854.6914263,2,1,0.41,113.21
1552438855.7383575,2,1,0.41,114.29
1552438856.7696002,2,1,0.41,113.21
1552438857.8164392,2,1,0.41,114.29
1552438858.6758559,2,1,0.41,113.21
1552438859.7227247,2,2,0.41,113.21
1552438860.7539878,2,1,0.41,113.21
1552438861.8320615,2,1,0.41,114.29
1552438862.70712,2,1,0.41,115.38
1552438863.753993,2,1,0.41,115.38
1552438864.7552934,1,1,0.41,114.29
1552438865.7546093,2,1,0.41,112.15
1552438866.754611,2,1,0.41,113.21
1552438867.7389944,2,1,0.41,111.11
1552438868.8015137,2,1,0.41,112.15
1552438869.8497353,2,1,0.41,113.21
1552438870.7560167,2,1,0.41,113.21
1552438871.7872913,2,1,0.41,112.15
1552438872.8029163,2,1,0.41,112.15
1552438873.8497794,1,1,0.41,112.15
1552438874.7560515,2,1,0.41,112.15
1552438875.7872932,2,1,0.41,112.15
1552438876.849745,2,1,0.41,113.21
1552438877.8966763,2,1,0.41,112.15
1552438878.787313,2,1,0.41,113.21
1552438879.8198197,2,1,0.41,112.15
1552438880.8666923,2,1,0.41,112.15
1552438881.913494,1,1,0.41,112.15
1552438882.7885535,2,1,0.41,112.15
1552438883.8510344,2,1,0.41,112.15
1552438884.929124,2,1,0.41,112.15
1552438885.835379,2,1,0.41,112.15
1552438886.8822515,2,1,0.41,113.21
1552438887.9135027,2,1,0.41,112.15
1552438888.9447548,2,1,0.41,112.15
1552438889.851006,2,1,0.41,113.21
1552438890.8978822,1,1,0.41,113.21
1552438891.9603837,2,0,0.41,112.15
1552438892.8666978,2,1,0.41,148.15
1552438893.8979642,2,1,0.41,112.15
1552438894.9460475,2,1,0.41,112.15
1552438896.0241728,2,1,0.41,111.11
1552438896.9304297,2,1,0.41,111.11
1552438897.9929864,1,1,0.41,112.15
1552438898.8679643,2,1,0.41,110.09
1552438899.9617355,2,1,0.41,109.09
1552438900.8835566,2,1,0.41,110.09
1552438901.9148428,2,1,0.41,113.21
1552438902.9929333,2,1,0.41,112.15
1552438903.899185,2,1,0.41,113.21
1552438904.9159813,2,1,0.41,112.15
1552438905.9941082,1,1,0.41,110.09
1552438907.0722706,2,1,0.41,109.09
1552438907.9160252,2,1,0.41,109.09
1552438908.9941866,2,1,0.41,108.11
1552438909.916067,2,1,0.41,108.11
1552438910.9472816,2,1,0.41,108.11
1552438912.0254216,1,1,0.41,109.09
1552438912.9473174,2,1,0.41,109.09
1552438913.9785354,2,1,0.41,109.09
1552438915.0253713,2,1,0.41,108.11
1552438915.9473064,2,1,0.41,108.11
1552438917.0097833,1,1,0.41,109.09
1552438918.0976994,2,1,0.41,107.14
1552438919.0509324,2,1,0.41,108.11
1552438920.1078343,2,1,0.41,157.89
1552438920.9984176,0,1,0.41,157.89
1552438922.076597,0,1,0.41,157.89
1552438922.982795,0,1,0.41,157.89
1552438924.010741,0,1,0.41,157.89
1552438925.120117,1,1,0.41,13.71
1552438926.0576632,1,1,0.41,30.53
1552438927.0732856,0,1,0.41,30.53
1552438928.1233587,0,1,0.41,30.53
1552438929.043003,0,1,0.41,30.53
1552438930.0585485,0,1,0.41,30.53
1552438931.1367378,0,1,0.41,30.53
1552438932.0273015,0,1,0.41,30.53
1552438933.0429845,0,1,0.41,30.53
1552438934.1210551,0,1,0.41,30.53
1552438935.0586114,0,1,0.41,30.53
1552438936.0742233,0,1,0.41,30.53
1552438937.136719,0,1,0.41,30.53
1552438938.0585613,0,1,0.41,30.53
1552438939.0898628,0,1,0.41,30.53
1552438940.1523685,0,1,0.41,30.53
1552438941.2304826,0,1,0.4,30.53
1552438942.0742428,1,1,0.41,16.62
1552438943.1210678,2,1,0.41,157.89
1552438944.231734,0,1,0.41,157.89
1552438945.0911586,1,0,0.41,29.48
1552438946.1224165,0,1,0.41,29.48
1552438947.2004879,0,1,0.41,29.48
