t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551407087.646874,0,1,0.24,129.03
1551407088.460699,2,1,0.24,130.43
1551407089.523204,1,1,0.24,130.43
1551407090.460699,2,1,0.24,129.03
1551407091.5075758,0,1,0.24,129.03
1551407092.5700786,0,1,0.24,129.03
1551407093.5388343,3,1,0.24,20.55
1551407094.5544555,0,1,0.24,20.55
1551407095.4607074,0,1,0.24,20.55
1551407096.5388377,1,1,0.24,19.11
1551407097.491963,1,1,0.24,87.59
1551407098.491963,0,1,0.24,87.59
1551407099.5544646,2,1,0.24,134.83
1551407100.554469,2,1,0.24,66.67
1551407101.5388832,1,1,0.24,98.36
1551407102.523216,0,1,0.24,98.36
1551407103.5388463,1,1,0.24,42.25
1551407104.5388627,1,1,0.24,38.96
1551407105.5232413,0,1,0.24,38.96
1551407106.6169739,1,1,0.24,33.9
1551407107.5701,0,1,0.24,33.9
1551407108.5558934,0,0,0.24,33.9
1551407109.540271,0,1,0.24,33.9
1551407110.5558581,0,1,0.24,33.9
1551407111.6339858,1,1,0.24,10.58
1551407112.6183982,0,1,0.24,10.58
1551407113.6027775,0,1,0.24,10.58
1551407114.5871532,1,1,0.24,20.1
1551407115.5559196,2,1,0.24,142.86
1551407116.6340325,2,1,0.24,141.18
1551407117.6027834,0,1,0.24,141.18
1551407118.604219,0,1,0.24,141.18
1551407119.6823306,0,1,0.24,141.18
1551407120.6667023,1,1,0.24,14.15
1551407121.65108,1,1,0.24,139.53
1551407122.6979187,3,1,0.24,139.53
1551407123.6667118,3,1,0.24,255.32
1551407124.6510615,1,1,0.24,137.93
1551407125.6198204,1,0,0.24,69.36
1551407126.6823401,0,1,0.24,69.36
1551407127.6354687,1,1,0.24,27.46
1551407128.7292175,0,1,0.24,27.46
1551407129.6667173,3,1,0.24,137.93
1551407130.729222,1,1,0.24,139.53
1551407131.6667194,2,1,0.24,142.86
1551407132.7448812,2,1,0.24,137.93
1551407133.6510954,0,1,0.24,137.93
1551407134.6823506,2,1,0.24,139.53
1551407135.713606,2,1,0.24,139.53
1551407136.7448142,3,1,0.24,203.39
1551407137.7917306,0,1,0.24,203.39
1551407138.7136028,0,1,0.24,203.39
1551407139.7448535,4,1,0.24,210.53
1551407140.6979845,1,1,0.24,46.88
1551407141.729234,0,1,0.24,46.88
1551407142.7136123,1,1,0.24,35.71
1551407143.76049,3,0,0.24,144.58
1551407144.8229513,0,1,0.24,144.58
1551407145.7604535,1,1,0.24,29.13
1551407146.8229544,2,1,0.24,146.34
1551407147.7604935,2,1,0.24,114.29
1551407148.8229918,1,1,0.24,86.96
1551407149.7917454,0,1,0.24,86.96
1551407150.7448356,3,1,0.24,23.39
1551407151.8542123,1,1,0.24,235.29
1551407152.8073728,0,1,0.24,235.29
1551407153.8698816,2,1,0.24,146.34
1551407154.8073416,2,1,0.24,148.15
1551407155.9167175,0,1,0.24,148.15
1551407156.7761292,0,1,0.24,148.15
1551407157.8556898,0,1,0.24,148.15
1551407158.8244174,1,1,0.24,16.55
1551407159.7775648,1,0,0.24,36.81
1551407160.8556876,1,1,0.24,150.0
1551407161.871316,1,1,0.24,37.15
