t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1566079203.1231997,1,0,0.37,226.42
1566079204.2380996,1,0,0.37,255.32
1566079205.212233,1,0,0.37,255.32
1566079206.1923993,1,0,0.37,210.53
1566079207.1862905,0,0,0.37,210.53
1566079208.146645,1,0,0.37,121.21
1566079209.218262,2,0,0.37,272.73
1566079210.1557744,2,0,0.37,240.0
1566079211.2717903,0,0,0.37,240.0
1566079212.2139993,0,0,0.37,240.0
1566079213.1691654,2,0,0.37,160.0
1566079214.3075228,0,0,0.37,160.0
1566079215.2634573,1,0,0.37,144.58
1566079216.1923845,1,0,0.37,133.33
1566079217.284729,2,0,0.37,240.0
1566079218.233776,1,0,0.37,164.38
1566079219.2096288,2,0,0.37,300.0
1566079220.3115895,2,0,0.37,279.07
1566079221.217417,0,0,0.37,279.07
1566079222.3180397,1,0,0.37,127.66
1566079223.338957,1,0,0.37,103.45
1566079224.2989535,1,0,0.37,131.87
1566079225.2485068,2,0,0.37,250.0
1566079226.2259493,3,0,0.37,150.0
1566079227.3226979,2,0,0.37,133.33
1566079228.3052633,1,0,0.37,42.11
1566079229.2457602,1,0,0.37,153.85
1566079230.3553948,1,0,0.37,84.51
1566079231.319852,1,0,0.37,68.57
1566079232.2886648,3,0,0.37,187.5
1566079233.33728,2,1,0.37,179.1
1566079234.2772908,1,0,0.37,48.78
1566079235.3945258,0,0,0.37,48.78
1566079236.3591454,0,0,0.37,48.78
1566079237.3363223,0,0,0.37,48.78
1566079238.28907,2,2,0.37,250.0
1566079239.3088534,1,1,0.37,86.33
1566079240.3983648,1,2,0.37,71.43
1566079241.3710692,0,2,0.37,71.43
1566079242.4204922,1,2,0.37,25.37
1566079243.314843,1,1,0.37,106.19
1566079244.4532044,2,2,0.37,107.14
1566079245.460876,2,2,0.37,109.09
1566079246.4229274,2,2,0.37,111.11
1566079247.3952074,2,1,0.37,111.11
1566079248.4116323,2,2,0.37,112.15
1566079249.4241908,2,2,0.37,114.29
1566079250.3973424,2,1,0.37,150.0
1566079251.3965986,0,2,0.37,150.0
1566079252.4633164,1,1,0.36,51.95
1566079253.404822,1,2,0.37,92.31
1566079254.479359,2,1,0.37,300.0
1566079255.4106865,1,2,0.37,193.55
1566079256.503625,0,1,0.37,193.55
1566079257.421209,2,2,0.37,118.81
1566079258.514117,2,1,0.37,120.0
1566079259.4791741,2,2,0.37,118.81
1566079260.4601653,2,1,0.37,123.71
1566079261.454378,2,2,0.37,121.21
1566079262.4433525,2,1,0.37,121.21
1566079263.421553,2,2,0.37,122.45
1566079264.4508128,3,1,0.37,123.71
1566079265.4830074,2,2,0.37,122.45
1566079266.456435,1,0,0.37,89.55
1566079267.4764774,3,0,0.37,285.71
1566079268.4554715,1,1,0.37,120.0
1566079269.5727768,0,0,0.37,120.0
1566079270.5539496,1,0,0.37,43.32
1566079271.5016341,3,0,0.37,255.32
1566079272.5157073,2,0,0.37,179.1
1566079273.5324888,1,0,0.37,125.0
1566079274.5215588,1,0,0.37,150.0
1566079275.533517,2,0,0.37,190.48
1566079276.550596,1,0,0.37,133.33
1566079277.5475671,0,0,0.37,133.33
1566079278.52633,0,0,0.37,133.33
1566079279.5229535,0,0,0.37,133.33
1566079280.553799,0,0,0.37,133.33
1566079281.6382089,0,0,0.37,133.33
1566079282.6017597,0,0,0.37,133.33
1566079283.5859928,0,0,0.37,133.33
1566079284.5389614,0,0,0.37,133.33
1566079285.5471432,0,0,0.37,133.33
1566079286.5873952,0,0,0.37,133.33
1566079287.5425158,0,0,0.37,133.33
1566079288.9033372,0,0,0.37,133.33
1566079289.8017662,0,0,0.37,133.33
1566079290.6336985,0,0,0.37,133.33
1566079291.605515,0,0,0.37,133.33
1566079292.6471112,0,0,0.37,133.33
1566079293.5931246,0,0,0.37,133.33
1566079294.6320758,0,0,0.37,133.33
1566079295.5849686,0,0,0.37,133.33
1566079296.6512694,0,0,0.37,133.33
1566079297.5953696,0,0,0.37,133.33
1566079298.6023324,1,0,0.37,130.43
1566079299.590552,0,0,0.37,130.43
1566079300.6722186,1,0,0.37,46.69
1566079301.6194472,0,0,0.37,46.69
1566079302.6945846,0,0,0.37,46.69
1566079303.6889548,2,0,0.37,184.62
1566079304.6739914,0,1,0.37,184.62
1566079305.6447885,0,0,0.37,184.62
1566079306.6422126,2,1,0.37,87.59
1566079307.7158976,1,0,0.37,162.16
1566079308.742954,1,0,0.37,300.0
1566079309.7192743,1,0,0.37,74.07
1566079310.745491,2,1,0.37,173.91
1566079311.740033,1,1,0.37,108.11
1566079312.7412748,1,2,0.37,60.3
1566079313.7006142,0,2,0.37,60.3
1566079314.703661,1,2,0.37,27.15
1566079315.730934,1,2,0.37,115.38
1566079316.7094374,2,2,0.37,146.34
1566079317.7193313,0,1,0.37,146.34
1566079318.6965535,1,2,0.37,29.7
1566079319.7822192,1,2,0.37,100.0
1566079320.7361665,0,1,0.37,100.0
1566079321.7260232,0,2,0.37,100.0
1566079322.7811902,3,2,0.36,255.32
1566079323.773387,0,1,0.37,255.32
