t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1565911607.108209,0,0,0.03,37.5
1565911608.1741655,0,0,0.03,37.5
1565911609.1095464,0,0,0.03,37.5
1565911610.187402,0,0,0.03,37.5
1565911611.1417513,0,0,0.03,37.5
1565911612.1749527,0,0,0.03,37.5
1565911613.1431596,0,0,0.03,37.5
1565911614.206108,0,0,0.03,37.5
1565911615.1352851,0,0,0.03,37.5
1565911616.2009983,0,0,0.03,37.5
1565911617.231445,0,0,0.03,37.5
1565911618.2015111,0,0,0.03,37.5
1565911619.2320983,0,0,0.03,37.5
1565911620.2013483,0,0,0.03,37.5
1565911621.1712363,0,0,0.03,37.5
1565911622.1886766,0,0,0.03,37.5
1565911623.2551668,2,0,0.03,218.18
1565911624.2130864,2,0,0.03,218.18
1565911625.238604,0,0,0.03,218.18
1565911626.201122,1,0,0.03,50.0
1565911627.207651,0,0,0.03,50.0
1565911628.2741456,0,0,0.03,50.0
1565911629.2432542,0,0,0.03,50.0
1565911630.215314,0,0,0.03,50.0
1565911631.2521288,0,0,0.03,50.0
1565911632.2672172,0,0,0.03,50.0
1565911633.2344277,0,0,0.03,50.0
1565911634.2655253,1,0,0.03,190.48
1565911635.230615,0,0,0.03,190.48
1565911636.2968764,1,0,0.03,48.0
1565911637.2682354,0,0,0.03,48.0
1565911638.3344152,0,0,0.03,48.0
1565911639.268301,0,0,0.03,48.0
1565911640.3364236,0,0,0.03,48.0
1565911641.3066866,0,0,0.03,48.0
1565911642.2778876,0,0,0.03,48.0
1565911643.3116093,2,0,0.03,200.0
1565911644.2815387,0,0,0.03,200.0
1565911645.3658547,1,0,0.03,292.68
1565911646.3316824,1,0,0.03,160.0
1565911647.3011973,2,0,0.03,240.0
1565911648.371862,1,0,0.03,93.75
1565911649.3416204,1,0,0.03,141.18
1565911650.309712,0,0,0.03,141.18
1565911651.376795,2,0,0.03,240.0
1565911652.349512,0,0,0.03,240.0
1565911653.363359,1,0,0.03,226.42
1565911654.398377,2,0,0.03,235.29
1565911655.4311595,0,0,0.03,235.29
1565911656.4022846,1,0,0.03,46.15
1565911657.373188,0,0,0.03,46.15
1565911658.4434834,1,0,0.03,22.94
1565911659.3772848,0,0,0.03,22.94
1565911660.4417346,0,0,0.03,22.94
1565911661.3818836,0,0,0.03,22.94
1565911662.4505847,1,0,0.03,190.48
1565911663.3939178,0,0,0.03,190.48
1565911664.4604616,1,0,0.03,29.06
1565911665.427517,0,0,0.03,29.06
1565911666.396642,0,0,0.03,29.06
1565911667.431622,0,0,0.03,29.06
1565911668.471281,0,0,0.03,29.06
1565911669.4402103,0,0,0.03,29.06
1565911670.4097843,1,0,0.03,31.09
1565911671.4570951,2,0,0.03,266.67
1565911672.4269533,1,0,0.03,50.0
1565911673.471555,0,0,0.03,50.0
1565911674.512324,1,0,0.03,106.19
1565911675.456435,0,0,0.03,106.19
1565911676.5246224,1,0,0.03,36.36
1565911677.4667792,0,0,0.03,36.36
1565911678.5332658,0,0,0.03,36.36
1565911679.494005,0,0,0.03,36.36
1565911680.4651423,0,0,0.03,36.36
1565911681.508209,1,0,0.03,26.49
1565911682.4791954,1,0,0.03,300.0
1565911683.5496664,0,0,0.03,300.0
1565911684.52707,0,0,0.03,300.0
1565911685.505465,1,0,0.03,250.0
1565911686.577867,0,0,0.03,250.0
1565911687.5140204,0,0,0.03,250.0
1565911688.5862513,0,0,0.03,250.0
1565911689.522731,0,0,0.03,250.0
1565911690.5610723,2,0,0.03,92.31
1565911691.5148795,1,0,0.03,300.0
1565911692.5852811,0,0,0.03,300.0
1565911693.5563812,0,0,0.03,300.0
1565911694.5301266,0,0,0.03,300.0
1565911695.6007807,0,0,0.03,300.0
1565911696.5406215,0,0,0.03,300.0
1565911697.5770702,0,0,0.03,300.0
1565911698.6436453,1,0,0.03,78.43
1565911699.5733728,0,0,0.03,78.43
1565911700.6390529,1,0,0.03,37.15
1565911701.573707,2,0,0.03,240.0
1565911702.6049073,1,0,0.03,40.0
1565911703.6229491,0,0,0.03,40.0
1565911704.6393847,0,0,0.03,40.0
1565911705.6131144,0,0,0.03,40.0
1565911706.6156354,0,0,0.03,40.0
1565911707.5903115,0,0,0.03,40.0
1565911708.6617522,1,0,0.03,206.9
1565911709.6992662,1,0,0.03,47.43
1565911710.635814,0,0,0.03,47.43
1565911711.7091386,0,0,0.03,47.43
1565911712.6802175,2,0,0.03,171.43
1565911713.6514096,2,0,0.03,184.62
1565911714.718603,1,0,0.03,42.86
1565911715.6874025,0,0,0.03,42.86
