t,hb,pedal,resistance,hb_bpm
1551232807.2361739,0,0,0.22,25.2
1551232808.3299215,0,1,0.22,25.2
1551232809.3299198,2,1,0.22,26.1
1551232810.298635,1,1,0.22,52.8
1551232811.339442,1,1,0.22,79.8
