t,pedal_cnt,resist_pct,tgt_resist_pct,power,work
1609796039.4424703,1,0.23,0.26,128.88,0.17
1609796040.519802,1,0.23,0.26,125.48,0.17
1609796041.6441035,1,0.23,0.26,142.78,0.18
1609796042.7141113,1,0.23,0.26,126.48,0.17
1609796043.7473593,1,0.23,0.26,126.4,0.17
1609796044.8156958,1,0.23,0.26,156.32,0.18
1609796045.7017667,1,0.21,0.24,151.76,0.18
1609796046.6721034,1,0.23,0.26,178.76,0.2
1609796047.6608455,1,0.23,0.26,153.12,0.18
1609796048.664594,1,0.23,0.26,167.89,0.19
1609796049.6160073,1,0.23,0.27,144.58,0.18
1609796050.7403069,1,0.23,0.26,131.35,0.17
1609796051.7282393,1,0.23,0.26,144.25,0.18
1609796052.8012776,1,0.21,0.24,142.62,0.17
1609796053.8028564,1,0.21,0.24,144.47,0.17
1609796054.7989237,1,0.23,0.26,157.91,0.19
1609796055.6435504,1,0.23,0.26,186.85,0.2
1609796056.5315597,1,0.23,0.26,200.11,0.21
1609796057.5248585,1,0.23,0.26,179.16,0.2
1609796058.422166,1,0.23,0.26,162.83,0.19
1609796059.4025593,1,0.23,0.26,157.82,0.19
1609796060.3983836,1,0.23,0.26,181.01,0.2
1609796061.2587466,1,0.23,0.26,171.56,0.19
1609796062.2481241,1,0.23,0.26,169.47,0.19
1609796063.248508,1,0.23,0.26,159.62,0.19
1609796064.3048484,1,0.23,0.26,141.65,0.18
1609796065.1897206,1,0.23,0.26,167.8,0.19
1609796066.185021,1,0.23,0.26,166.24,0.19
1609796067.151871,1,0.23,0.26,154.66,0.18
1609796068.2557569,1,0.23,0.26,143.18,0.18
1609796069.2230134,1,0.23,0.26,150.19,0.18
1609796070.2116115,1,0.23,0.26,154.75,0.18
1609796071.2120514,1,0.23,0.26,147.26,0.18
1609796072.094506,1,0.23,0.25,183.0,0.2
1609796073.1786494,1,0.23,0.26,157.82,0.19
1609796074.0523744,1,0.23,0.26,162.74,0.19
1609796075.070127,1,0.21,0.24,161.78,0.18
1609796076.0535338,1,0.23,0.26,168.18,0.19
1609796076.888602,1,0.21,0.24,180.36,0.19
1609796077.912115,1,0.23,0.26,171.27,0.19
1609796078.8765197,1,0.23,0.26,156.23,0.18
1609796079.7545996,1,0.23,0.26,176.84,0.2
1609796080.739991,1,0.23,0.26,169.47,0.19
1609796081.7363753,1,0.23,0.27,166.15,0.19
1609796082.6138327,1,0.23,0.26,167.7,0.19
1609796083.6112127,1,0.23,0.26,154.66,0.18
1609796084.6965382,1,0.23,0.26,142.86,0.18
1609796085.667936,1,0.21,0.24,134.83,0.17
1609796086.7472692,1,0.23,0.26,131.57,0.17
1609796087.8295972,1,0.23,0.26,138.89,0.17
1609796088.8359714,1,0.23,0.26,173.1,0.19
1609796089.819368,1,0.21,0.24,151.58,0.18
1609796090.794191,1,0.21,0.24,129.87,0.16
1609796091.798533,1,0.23,0.26,151.77,0.18
1609796092.877864,1,0.21,0.24,139.47,0.17
1609796093.8775716,1,0.23,0.26,144.41,0.18
1609796094.942911,1,0.23,0.26,131.35,0.17
1609796095.953285,1,0.23,0.26,144.41,0.18
1609796097.0176225,1,0.23,0.26,134.92,0.17
1609796098.1342516,1,0.23,0.26,124.14,0.16
1609796099.21965,1,0.23,0.26,135.15,0.17
1609796100.233664,1,0.23,0.26,140.3,0.18
1609796101.336526,1,0.23,0.26,125.26,0.17
1609796102.4924865,1,0.23,0.26,138.73,0.17
1609796103.4401338,1,0.23,0.27,164.43,0.19
1609796104.2453961,1,0.23,0.26,217.13,0.22
1609796105.208857,1,0.23,0.26,180.7,0.2
1609796106.0778563,1,0.23,0.26,164.34,0.19
1609796107.0759356,1,0.23,0.26,176.84,0.2
1609796107.9710503,1,0.21,0.26,168.82,0.19
1609796108.908661,1,0.23,0.26,180.91,0.2
1609796109.9129832,1,0.23,0.26,167.89,0.19
1609796110.792081,1,0.23,0.26,175.25,0.2
1609796111.677372,1,0.23,0.26,184.7,0.2
1609796113.5380685,1,0.23,0.24,99.63,0.15
1609796114.5012822,1,0.25,0.26,176.83,0.2
1609796115.5093563,1,0.25,0.26,169.84,0.2
1609796116.475889,1,0.25,0.26,186.27,0.21
1609796117.371964,1,0.25,0.26,180.59,0.2
1609796118.3614335,1,0.25,0.26,158.01,0.19
1609796119.4367697,1,0.25,0.26,159.67,0.19
1609796120.3112228,1,0.25,0.27,178.7,0.2
1609796121.2834756,1,0.25,0.26,178.7,0.2
1609796122.1812708,1,0.25,0.26,182.32,0.2
1609796123.1410756,1,0.25,0.26,176.64,0.2
1609796124.1401565,1,0.25,0.26,182.32,0.2
1609796125.114233,1,0.25,0.24,170.94,0.2
1609796126.004272,1,0.24,0.26,185.07,0.2
1609796126.887724,1,0.25,0.26,199.0,0.21
1609796127.854125,1,0.25,0.26,176.64,0.2
1609796128.875492,1,0.23,0.26,148.46,0.18
1609796129.8299048,1,0.25,0.27,167.93,0.2
1609796130.8262856,1,0.25,0.26,178.7,0.2
1609796131.6757553,1,0.25,0.26,194.75,0.21
1609796132.5592055,1,0.23,0.24,211.69,0.22
1609796133.5545907,1,0.25,0.26,167.93,0.2
1609796134.5584326,1,0.25,0.27,171.31,0.2
1609796135.5596492,1,0.25,0.26,166.05,0.2
1609796136.511632,1,0.25,0.26,173.0,0.2
1609796137.5086284,1,0.22,0.24,145.09,0.18
1609796138.4721465,1,0.25,0.26,161.19,0.19
1609796139.4565346,1,0.25,0.27,156.54,0.19
1609796140.4662638,1,0.25,0.26,169.65,0.2
1609796141.423236,1,0.25,0.26,162.9,0.19
1609796142.4448137,1,0.25,0.26,150.47,0.19
1609796143.5261445,1,0.25,0.26,169.38,0.2
1609796144.5135376,1,0.25,0.26,166.05,0.2
1609796145.3989856,1,0.25,0.26,166.14,0.2
1609796146.3771818,1,0.25,0.26,180.59,0.2
1609796147.344759,1,0.25,0.26,171.13,0.2
1609796148.3487644,1,0.25,0.26,162.64,0.19
1609796149.3119273,1,0.25,0.26,173.0,0.2
1609796150.3119588,1,0.25,0.26,153.5,0.19
1609796151.3173342,1,0.25,0.26,190.54,0.21
1609796152.2822754,1,0.25,0.26,161.1,0.19
1609796153.1802757,1,0.25,0.26,173.19,0.2
1609796154.2748156,1,0.25,0.24,147.02,0.18
1609796155.3474138,1,0.25,0.26,149.03,0.19
1609796156.3606207,1,0.25,0.26,153.5,0.19
1609796157.25767,1,0.25,0.26,178.7,0.2
1609796158.262719,1,0.25,0.26,162.9,0.19
1609796159.3558207,1,0.25,0.26,147.61,0.18
1609796160.440681,1,0.25,0.26,141.88,0.18
1609796161.537737,1,0.25,0.26,130.89,0.17
1609796162.5471137,1,0.25,0.26,140.79,0.18
1609796163.7203858,1,0.25,0.24,126.98,0.17
1609796164.8456879,1,0.25,0.26,123.96,0.17
1609796165.7121513,1,0.23,0.24,178.45,0.2
1609796166.7800572,1,0.23,0.25,151.86,0.18
1609796167.9123583,1,0.25,0.26,122.82,0.17
1609796168.9990487,1,0.25,0.26,142.04,0.18
1609796170.096631,1,0.23,0.24,129.85,0.17
1609796171.1809556,1,0.23,0.24,128.44,0.17
1609796172.1543598,1,0.25,0.26,146.05,0.18
1609796173.2666616,1,0.25,0.26,147.68,0.18
1609796174.260386,1,0.25,0.26,147.68,0.18
1609796175.3416402,1,0.25,0.26,142.04,0.18
1609796176.3175392,1,0.25,0.26,165.96,0.2
1609796177.2994719,1,0.25,0.27,188.29,0.21
1609796178.2119157,1,0.25,0.26,196.81,0.21
1609796179.0703819,1,0.25,0.26,188.18,0.21
1609796180.06094,1,0.25,0.26,173.19,0.2
1609796181.0373812,1,0.25,0.26,159.42,0.19
1609796182.0197697,1,0.25,0.26,194.23,0.21
1609796182.9118528,1,0.25,0.26,201.12,0.22
1609796183.7563276,1,0.23,0.24,188.61,0.2
1609796184.6633122,1,0.23,0.24,201.84,0.21
1609796185.5197992,1,0.25,0.26,184.48,0.21
1609796186.4239647,1,0.25,0.24,205.69,0.22
1609796187.3996327,1,0.25,0.26,196.91,0.21
1609796188.304444,1,0.23,0.24,184.7,0.2
1609796189.2647674,1,0.25,0.26,175.0,0.2
1609796190.1542168,1,0.23,0.24,188.72,0.2
1609796191.039666,1,0.25,0.26,186.27,0.21
1609796192.0240579,1,0.23,0.24,184.28,0.2
1609796192.8708365,1,0.25,0.24,196.7,0.21
1609796193.754294,1,0.25,0.26,201.12,0.22
1609796194.6190903,1,0.23,0.24,199.66,0.21
1609796195.5122862,1,0.23,0.24,202.19,0.21
1609796196.4106264,1,0.25,0.26,208.03,0.22
1609796197.3770254,1,0.23,0.24,176.84,0.2
1609796198.1665497,1,0.23,0.24,204.41,0.21
1609796199.1399457,1,0.25,0.26,203.61,0.22
1609796200.0303972,1,0.23,0.24,171.27,0.19
1609796200.9088497,1,0.25,0.26,210.65,0.22
1609796201.863876,1,0.25,0.27,196.81,0.21
1609796202.774395,1,0.25,0.26,194.65,0.21
1609796203.6461046,1,0.25,0.24,191.72,0.21
1609796204.592137,1,0.25,0.26,188.29,0.21
1609796205.451873,1,0.23,0.24,169.38,0.19
1609796206.4662488,1,0.25,0.26,174.9,0.2
1609796207.4376438,1,0.25,0.26,180.59,0.2
1609796208.3101006,1,0.25,0.26,192.53,0.21
1609796209.295966,1,0.25,0.26,178.22,0.2
1609796210.1994932,1,0.25,0.26,199.0,0.21
1609796211.0501676,1,0.25,0.26,201.34,0.22
1609796211.9386165,1,0.25,0.26,217.94,0.22
1609796212.8147724,1,0.23,0.24,171.37,0.19
1609796213.9219873,1,0.23,0.24,154.58,0.18
1609796214.798115,1,0.25,0.26,176.74,0.2
1609796215.7861843,1,0.25,0.26,186.17,0.21
1609796216.760308,1,0.25,0.26,169.65,0.2
1609796217.653752,1,0.25,0.26,174.71,0.2
1609796218.6234038,1,0.25,0.26,180.59,0.2
1609796219.598797,1,0.23,0.24,152.95,0.18
1609796220.5961785,1,0.23,0.26,156.32,0.18
1609796221.5855665,1,0.25,0.26,186.47,0.21
1609796222.5799537,1,0.23,0.24,151.43,0.18
1609796223.5673373,1,0.23,0.24,159.25,0.19
1609796224.5677283,1,0.25,0.26,154.85,0.19
1609796225.537615,1,0.25,0.26,171.41,0.2
1609796226.5255952,1,0.25,0.26,176.83,0.2
1609796227.3798044,1,0.23,0.26,189.36,0.2
1609796228.3931348,1,0.25,0.26,173.19,0.2
1609796229.2901425,1,0.25,0.26,164.55,0.19
1609796230.2403789,1,0.23,0.24,176.74,0.2
1609796231.1456895,1,0.25,0.26,186.47,0.21
1609796232.130827,1,0.25,0.27,190.44,0.21
1609796233.1213589,1,0.25,0.26,165.96,0.2
1609796234.0977538,1,0.25,0.26,165.78,0.2
1609796235.0881572,1,0.25,0.26,166.22,0.2
1609796236.0439825,1,0.25,0.26,171.41,0.2
1609796236.9464397,1,0.25,0.26,186.37,0.21
1609796237.9281082,1,0.25,0.26,196.91,0.21
1609796238.7905748,1,0.25,0.26,180.59,0.2
1609796239.7749648,1,0.25,0.26,176.74,0.2
1609796240.6563776,1,0.25,0.26,198.89,0.21
1609796241.5488281,1,0.25,0.26,199.11,0.21
1609796242.5282178,1,0.23,0.24,163.87,0.19
1609796243.523603,1,0.25,0.26,164.37,0.19
1609796244.613924,1,0.25,0.26,153.5,0.19
1609796245.5893207,1,0.23,0.24,131.13,0.17
1609796246.6066885,1,0.23,0.24,152.95,0.18
1609796247.5930767,1,0.25,0.26,158.18,0.19
1609796248.6893985,1,0.25,0.26,138.19,0.18
1609796249.7958758,1,0.25,0.26,140.56,0.18
1609796250.6789582,1,0.25,0.26,182.23,0.2
1609796251.7340171,1,0.25,0.26,148.87,0.19
1609796252.7612803,1,0.23,0.24,141.25,0.18
1609796253.963532,1,0.25,0.26,130.89,0.17
1609796254.940928,1,0.25,0.26,153.5,0.19
1609796256.0572357,1,0.23,0.26,126.48,0.17
1609796257.0546186,1,0.23,0.24,143.76,0.18
1609796258.1439419,1,0.23,0.24,130.98,0.17
1609796259.227404,1,0.25,0.26,149.03,0.19
1609796260.2235394,1,0.25,0.26,153.42,0.19
1609796261.1831756,1,0.25,0.26,162.64,0.19
1609796262.2954865,1,0.25,0.26,153.42,0.19
1609796263.376814,1,0.25,0.26,139.41,0.18
1609796264.2812555,1,0.25,0.26,164.37,0.19
1609796265.3345997,1,0.25,0.26,142.11,0.18
1609796266.4359703,1,0.25,0.26,142.19,0.18
1609796267.5518665,1,0.25,0.26,132.01,0.17
1609796268.640481,1,0.25,0.26,150.39,0.19
1609796269.6188724,1,0.25,0.26,137.0,0.18
1609796270.7204435,1,0.25,0.26,139.56,0.18
1609796271.8197608,1,0.25,0.26,130.68,0.17
1609796272.9110851,1,0.23,0.24,138.65,0.17
1609796274.0014086,1,0.25,0.26,132.08,0.17
1609796275.1077201,1,0.25,0.26,143.46,0.18
1609796276.0831177,1,0.25,0.26,147.68,0.18
1609796277.1754396,1,0.25,0.26,139.33,0.18
1609796278.3074074,1,0.25,0.26,127.43,0.17
1609796279.4825792,1,0.25,0.26,121.95,0.17
1609796280.4912972,1,0.25,0.26,154.93,0.19
1609796281.5923474,1,0.25,0.26,148.87,0.19
1609796282.460372,1,0.25,0.26,167.84,0.2
1609796283.5282478,1,0.25,0.26,173.09,0.2
1609796284.4307199,1,0.25,0.26,164.55,0.19
1609796285.507664,1,0.25,0.26,142.04,0.18
1609796286.6224642,1,0.25,0.26,150.15,0.19
1609796287.5788882,1,0.25,0.26,158.01,0.19
1609796288.567293,1,0.25,0.26,155.01,0.19
1609796289.6738605,1,0.25,0.26,139.56,0.18
1609796290.7667496,1,0.25,0.26,143.53,0.18
1609796291.7498326,1,0.25,0.26,156.29,0.19
1609796292.7215319,1,0.23,0.24,147.01,0.18
1609796293.7359056,1,0.25,0.27,175.0,0.2
1609796294.7162316,1,0.25,0.26,176.93,0.2
1609796295.5012555,1,0.25,0.26,205.91,0.22
1609796296.5574768,1,0.25,0.26,171.41,0.2
1609796297.5716424,1,0.23,0.24,162.56,0.19
1609796298.4803522,1,0.25,0.26,199.11,0.21
1609796299.3048408,1,0.23,0.24,186.74,0.2
1609796300.2022808,1,0.25,0.26,196.91,0.21
1609796301.1796746,1,0.23,0.24,178.65,0.2
1609796302.155073,1,0.25,0.26,164.28,0.19
1609796303.1316335,1,0.25,0.27,178.7,0.2
1609796304.0288026,1,0.23,0.24,178.25,0.2
1609796304.985057,1,0.25,0.26,167.93,0.2
1609796305.9666457,1,0.25,0.27,175.28,0.2
1609796306.8788643,1,0.25,0.26,173.19,0.2
1609796307.8512406,1,0.25,0.26,180.4,0.2
1609796308.7192855,1,0.25,0.26,190.34,0.21
1609796309.6796906,1,0.25,0.24,178.7,0.2
1609796310.806238,1,0.25,0.26,143.53,0.18
1609796311.6902497,1,0.25,0.27,203.61,0.22
1609796312.5407174,1,0.23,0.24,180.5,0.2
1609796313.552359,1,0.25,0.26,162.9,0.19
1609796314.5315106,1,0.25,0.26,178.7,0.2
1609796315.5063102,1,0.25,0.26,175.0,0.2
1609796316.4889681,1,0.25,0.26,176.83,0.2
1609796317.379703,1,0.25,0.26,166.22,0.2
1609796318.4756963,1,0.25,0.27,166.22,0.2
1609796319.345331,1,0.25,0.26,178.7,0.2
1609796320.3023252,1,0.25,0.26,180.59,0.2
1609796321.2123191,1,0.23,0.24,173.1,0.19
1609796322.1721,1,0.23,0.24,167.51,0.19
1609796323.1834676,1,0.25,0.26,175.0,0.2
1609796324.038936,1,0.23,0.24,176.84,0.2
1609796325.052309,1,0.25,0.26,188.49,0.21
1609796326.0233672,1,0.23,0.24,169.47,0.19
1609796326.9144473,1,0.25,0.27,188.49,0.21
1609796327.8933973,1,0.25,0.26,166.31,0.2
1609796328.871224,1,0.25,0.26,149.11,0.19
1609796329.9823718,1,0.25,0.26,158.1,0.19
1609796330.7658918,1,0.23,0.24,197.51,0.21
1609796331.7238266,1,0.25,0.26,180.5,0.2
1609796332.7234538,1,0.25,0.26,155.01,0.19
1609796333.8247702,1,0.25,0.26,147.68,0.18
1609796334.8091657,1,0.25,0.26,151.69,0.19
1609796335.8097355,1,0.25,0.26,164.55,0.19
1609796336.879421,1,0.25,0.26,136.92,0.18
1609796337.9879475,1,0.25,0.26,144.82,0.18
1609796338.983329,1,0.25,0.26,166.05,0.2
1609796340.079976,1,0.23,0.26,137.49,0.17
1609796341.0785873,1,0.25,0.26,142.04,0.18
1609796342.1589205,1,0.25,0.26,142.04,0.18
1609796343.1293204,1,0.23,0.24,154.14,0.18
1609796344.1338804,1,0.25,0.26,159.67,0.19
1609796345.139159,1,0.25,0.26,147.61,0.18
1609796346.2199433,1,0.25,0.26,157.76,0.19
1609796347.323822,1,0.25,0.26,144.9,0.18
1609796348.4004748,1,0.25,0.26,128.57,0.17
1609796349.4674203,1,0.25,0.24,141.81,0.18
1609796350.5736294,1,0.23,0.24,122.96,0.16
1609796351.6596193,1,0.25,0.26,140.86,0.18
1609796352.6839907,1,0.25,0.26,138.27,0.18
1609796353.6899438,1,0.23,0.24,142.29,0.18
1609796354.7768543,1,0.23,0.24,129.78,0.17
1609796355.949788,1,0.25,0.26,132.08,0.17
1609796357.0541058,1,0.25,0.26,142.19,0.18
1609796358.1362307,1,0.25,0.26,128.57,0.17
1609796359.2339664,1,0.25,0.26,126.3,0.17
1609796360.218465,1,0.25,0.26,159.33,0.19
1609796361.1229095,1,0.25,0.26,190.44,0.21
1609796362.108566,1,0.25,0.26,184.18,0.21
1609796363.0749655,1,0.25,0.26,160.93,0.19
1609796364.0663517,1,0.25,0.26,159.67,0.19
1609796365.0387585,1,0.25,0.27,173.09,0.2
1609796366.1278298,1,0.23,0.24,138.73,0.17
1609796367.2449892,1,0.25,0.26,144.82,0.18
1609796368.1124468,1,0.25,0.26,178.7,0.2
1609796369.0933392,1,0.25,0.26,188.49,0.21
1609796369.969977,1,0.25,0.26,180.59,0.2
1609796370.932857,1,0.24,0.24,172.74,0.2
1609796371.907991,1,0.25,0.26,178.7,0.2
1609796372.911457,1,0.23,0.24,164.15,0.19
1609796373.7880332,1,0.23,0.24,165.77,0.19
1609796374.7812066,1,0.25,0.27,192.63,0.21
1609796375.78146,1,0.25,0.26,153.5,0.19
1609796376.7661622,1,0.23,0.24,157.64,0.19
1609796377.7513077,1,0.23,0.24,146.59,0.18
1609796378.7513597,1,0.23,0.24,147.09,0.18
1609796379.8542762,1,0.23,0.24,145.33,0.18
1609796380.8342533,1,0.25,0.24,143.38,0.18
1609796381.9234014,1,0.25,0.26,139.56,0.18
1609796383.0184157,1,0.25,0.26,146.28,0.18
1609796384.02038,1,0.23,0.24,137.42,0.17
1609796385.0876975,1,0.23,0.24,145.58,0.18
1609796386.094492,1,0.23,0.24,143.35,0.18
1609796387.0938706,1,0.25,0.26,176.83,0.2
1609796388.0543509,1,0.25,0.26,190.54,0.21
1609796388.92033,1,0.25,0.26,194.65,0.21
1609796389.8153343,1,0.23,0.26,199.88,0.21
1609796390.704165,1,0.25,0.26,182.52,0.21
1609796391.6563816,1,0.25,0.26,173.19,0.2
1609796392.649154,1,0.25,0.26,178.7,0.2
1609796393.6456277,1,0.25,0.26,158.1,0.19
1609796394.6640983,1,0.25,0.26,171.41,0.2
1609796395.6560686,1,0.25,0.26,158.18,0.19
1609796396.6000862,1,0.23,0.24,160.89,0.19
1609796397.5060823,1,0.25,0.26,178.7,0.2
1609796398.4985604,1,0.25,0.26,162.81,0.19
1609796399.5775487,1,0.25,0.26,166.22,0.2
1609796400.4535284,1,0.25,0.26,186.37,0.21
1609796401.332493,1,0.25,0.26,212.96,0.22
1609796402.2889745,1,0.25,0.26,184.48,0.21
1609796403.1873188,1,0.25,0.26,176.36,0.2
1609796404.1510668,1,0.25,0.26,169.38,0.2
1609796405.1570325,1,0.25,0.26,176.55,0.2
1609796406.1362693,1,0.25,0.26,182.32,0.2
1609796407.1187544,1,0.25,0.26,153.34,0.19
1609796408.1930552,1,0.25,0.26,140.79,0.18
1609796409.2294142,1,0.25,0.26,135.74,0.18
1609796410.1994135,1,0.25,0.26,173.09,0.2
1609796411.158822,1,0.23,0.24,173.0,0.19
1609796412.0322783,1,0.25,0.26,213.07,0.22
1609796413.0346556,1,0.23,0.24,178.76,0.2
1609796413.8976264,1,0.25,0.26,184.48,0.21
1609796414.7881467,1,0.23,0.24,178.76,0.2
1609796415.782524,1,0.25,0.26,188.49,0.21
1609796416.6564746,1,0.25,0.26,192.63,0.21
1609796417.5477483,1,0.25,0.26,188.29,0.21
1609796418.5952637,1,0.25,0.26,167.84,0.2
1609796419.5047004,1,0.23,0.26,191.37,0.2
1609796420.354175,1,0.23,0.24,186.64,0.2
1609796421.260614,1,0.25,0.26,210.42,0.22
1609796422.1462812,1,0.25,0.26,190.54,0.21
1609796423.0232818,1,0.25,0.26,208.03,0.22
1609796423.9813783,1,0.23,0.24,171.08,0.19
1609796424.97351,1,0.25,0.26,184.18,0.21
1609796425.8532004,1,0.25,0.26,199.11,0.21
1609796426.6936786,1,0.23,0.24,199.77,0.21
1609796427.7090533,1,0.25,0.27,171.13,0.2
1609796428.5895033,1,0.25,0.26,180.59,0.2
1609796429.54791,1,0.23,0.24,173.39,0.19
1609796430.5559788,1,0.23,0.24,152.95,0.18
1609796431.552453,1,0.25,0.26,175.0,0.2
1609796432.4015262,1,0.23,0.24,182.79,0.2
1609796433.3787923,1,0.24,0.26,168.97,0.19
1609796434.3791714,1,0.25,0.26,164.46,0.19
1609796435.3815522,1,0.25,0.26,151.94,0.19
1609796436.451885,1,0.25,0.26,166.14,0.2
1609796437.4522653,1,0.23,0.24,157.73,0.19
1609796438.3377154,1,0.23,0.24,164.24,0.19
1609796439.3191073,1,0.25,0.26,167.93,0.2
1609796440.3334813,1,0.25,0.26,180.5,0.2
1609796441.18668,1,0.23,0.24,169.47,0.19
1609796442.1994777,1,0.23,0.24,156.05,0.18
1609796443.1926029,1,0.25,0.27,171.41,0.2
1609796444.150811,1,0.25,0.26,164.55,0.19
1609796445.1301577,1,0.23,0.24,156.05,0.18
1609796446.1111841,1,0.23,0.24,165.87,0.19
1609796447.1179228,1,0.25,0.26,176.83,0.2
1609796447.989799,1,0.23,0.24,173.19,0.19
1609796449.0698903,1,0.23,0.24,141.49,0.18
1609796450.153666,1,0.25,0.26,142.04,0.18
1609796451.159044,1,0.25,0.27,150.55,0.19
1609796452.1444304,1,0.25,0.26,156.54,0.19
1609796453.2457507,1,0.25,0.26,161.36,0.19
1609796454.1181312,1,0.23,0.24,167.7,0.19
1609796455.2165701,1,0.25,0.26,153.5,0.19
1609796456.223106,1,0.25,0.26,162.9,0.19
1609796457.070334,1,0.25,0.26,188.49,0.21
1609796458.0627196,1,0.23,0.24,182.58,0.2
1609796458.8692164,1,0.25,0.26,188.49,0.21
1609796459.7986393,1,0.23,0.24,184.59,0.2
1609796460.7970204,1,0.25,0.26,175.0,0.2
1609796461.8013976,1,0.25,0.26,169.47,0.2
1609796462.6648655,1,0.25,0.26,180.3,0.2
1609796463.6412587,1,0.25,0.26,176.83,0.2
1609796464.6386378,1,0.25,0.26,169.56,0.2
1609796465.611145,1,0.25,0.26,194.75,0.21
1609796466.4861026,1,0.25,0.26,178.7,0.2
1609796467.4515045,1,0.25,0.26,175.0,0.2
1609796468.432896,1,0.25,0.26,174.52,0.2
1609796469.3699007,1,0.25,0.26,185.97,0.21
1609796470.29584,1,0.23,0.24,178.45,0.2
1609796471.2026253,1,0.25,0.26,182.52,0.21
1609796472.14721,1,0.23,0.24,174.95,0.2
1609796473.0340254,1,0.23,0.24,197.05,0.21
1609796473.9278305,1,0.23,0.26,180.91,0.2
1609796474.9122229,1,0.23,0.24,181.32,0.2
1609796475.8906128,1,0.25,0.27,178.79,0.2
1609796476.7457423,1,0.25,0.26,196.91,0.21
1609796477.6351912,1,0.23,0.24,173.0,0.19
1609796478.6305764,1,0.25,0.26,196.91,0.21
1609796479.4230862,1,0.25,0.26,198.89,0.21
1609796480.470435,1,0.25,0.26,169.65,0.2
1609796481.3738756,1,0.25,0.26,196.91,0.21
1609796482.2498643,1,0.25,0.26,190.24,0.21
1609796483.2187817,1,0.25,0.26,203.5,0.22
1609796484.0850701,1,0.25,0.26,180.59,0.2
1609796485.0818043,1,0.23,0.24,154.58,0.18
1609796486.0836837,1,0.23,0.26,177.04,0.2
1609796486.8552084,1,0.23,0.24,209.22,0.21
1609796487.8385966,1,0.25,0.24,200.32,0.21
1609796488.6812592,1,0.23,0.26,181.63,0.2
1609796489.5719922,1,0.25,0.26,199.11,0.21
1609796490.4674346,1,0.25,0.26,210.65,0.22
1609796491.3149083,1,0.25,0.26,208.15,0.22
1609796492.3186128,1,0.25,0.26,192.42,0.21
1609796493.1996512,1,0.25,0.26,185.97,0.21
1609796494.1587884,1,0.23,0.24,186.85,0.2
1609796494.9782798,1,0.25,0.26,188.49,0.21
1609796495.911696,1,0.23,0.24,190.83,0.2
1609796496.8401227,1,0.25,0.26,184.48,0.21
1609796497.7685466,1,0.23,0.24,182.58,0.2
1609796498.660786,1,0.25,0.26,199.0,0.21
1609796499.5860112,1,0.25,0.26,178.7,0.2
1609796500.5561388,1,0.23,0.24,159.43,0.19
1609796501.6444619,1,0.25,0.26,164.37,0.19
1609796502.663832,1,0.25,0.26,158.1,0.19
1609796503.6752002,1,0.25,0.26,155.01,0.19
1609796504.6296115,1,0.25,0.26,162.9,0.19
1609796505.4879372,1,0.23,0.24,195.28,0.21
1609796506.3492975,1,0.25,0.27,205.91,0.22
1609796507.3502467,1,0.25,0.26,182.52,0.21
1609796508.1387331,1,0.25,0.24,219.9,0.22
1609796509.092473,1,0.25,0.26,196.59,0.21
1609796510.0143468,1,0.23,0.27,183.1,0.2
1609796510.8748124,1,0.25,0.26,205.8,0.22
1609796511.8522072,1,0.25,0.27,194.75,0.21
1609796512.6557097,1,0.25,0.27,218.06,0.22
1609796513.5995095,1,0.23,0.24,180.7,0.2
1609796514.5283751,1,0.25,0.26,199.11,0.21
1609796515.4907787,1,0.25,0.26,184.28,0.21
1609796516.3396268,1,0.25,0.26,203.28,0.22
1609796517.1471953,1,0.25,0.26,203.5,0.22
1609796518.083824,1,0.25,0.26,212.39,0.22
1609796518.8936698,1,0.25,0.26,225.38,0.23
1609796519.7544463,1,0.25,0.26,217.59,0.22
1609796520.611264,1,0.23,0.24,190.51,0.2
1609796521.519679,1,0.25,0.26,203.61,0.22
1609796522.5047715,1,0.25,0.26,201.23,0.22
1609796523.2832289,1,0.25,0.24,210.67,0.22
1609796524.1505423,1,0.25,0.26,230.69,0.23
1609796524.9752848,1,0.25,0.26,223.1,0.23
1609796525.801556,1,0.25,0.26,222.98,0.23
1609796526.8009343,1,0.25,0.26,217.82,0.22
1609796527.5804498,1,0.25,0.26,215.2,0.22
1609796528.4279287,1,0.23,0.26,209.22,0.21
1609796529.2480726,1,0.25,0.26,225.75,0.23
1609796530.074559,1,0.25,0.26,236.82,0.23
1609796530.9250326,1,0.25,0.26,228.44,0.23
1609796531.6475868,1,0.25,0.26,286.4,0.26
1609796532.2552087,1,0.25,0.26,455.55,0.32
1609796532.8248556,1,0.23,0.24,554.91,0.35
1609796533.349534,1,0.25,0.26,670.98,0.39
1609796533.7482836,1,0.25,0.26,796.42,0.43
1609796534.1590202,1,0.23,0.24,808.74,0.42
1609796534.6777492,1,0.23,0.24,808.29,0.42
1609796535.0881717,1,0.25,0.26,914.26,0.46
1609796535.4869294,1,0.25,0.26,936.42,0.46
1609796535.9016705,1,0.25,0.26,983.24,0.48
1609796536.3064158,1,0.25,0.26,913.77,0.46
1609796536.7396705,1,0.25,0.26,892.87,0.45
1609796537.1340098,1,0.25,0.26,983.24,0.48
1609796537.524352,1,0.25,0.26,1033.65,0.49
1609796537.920796,1,0.25,0.26,1059.76,0.49
1609796538.319544,1,0.23,0.24,979.17,0.46
