t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1565912316.6758478,2,0,0.03,218.18
1565912317.713973,1,0,0.03,58.54
1565912318.642789,1,0,0.03,153.85
1565912319.7099023,1,0,0.03,52.17
1565912320.6927302,3,0,0.03,260.87
1565912321.6592627,1,0,0.03,240.0
1565912322.7245486,2,0,0.03,117.65
1565912323.6591933,0,0,0.03,117.65
1565912324.728964,1,0,0.03,47.62
1565912325.7355878,0,0,0.03,47.62
1565912326.671494,2,1,0.03,214.29
1565912327.7444284,1,1,0.03,63.83
1565912328.6920848,0,2,0.03,63.83
1565912329.7625926,0,2,0.03,63.83
1565912330.7335832,2,2,0.03,96.0
1565912331.7517262,1,2,0.03,96.77
1565912332.7831275,1,2,0.03,94.49
1565912333.7101219,2,2,0.03,96.0
1565912334.7724953,1,2,0.03,97.56
1565912335.801128,2,2,0.03,99.17
1565912336.7316475,2,3,0.03,100.0
1565912337.772158,1,2,0.03,100.84
1565912338.734985,0,1,0.04,100.84
1565912339.7782764,0,1,0.08,100.84
1565912340.7402143,0,0,0.17,100.84
1565912341.7857454,1,1,0.27,14.78
1565912342.8310504,1,2,0.36,179.1
1565912343.8035097,0,1,0.46,179.1
1565912344.841341,1,1,0.56,22.1
1565912345.7751956,2,2,0.65,100.0
1565912346.8443513,1,1,0.74,101.69
1565912347.7773879,2,1,0.86,100.84
1565912348.8109732,2,2,0.99,100.84
1565912349.8834841,0,1,0.99,100.84
1565912350.8173938,1,2,0.99,34.29
1565912351.889638,2,1,0.99,102.56
1565912352.8485374,2,1,0.99,105.26
1565912353.8852634,1,2,0.99,103.45
1565912354.85076,1,1,0.99,104.35
1565912355.8217614,1,2,0.99,34.88
1565912356.8558652,1,1,0.99,106.19
1565912357.9022725,1,1,0.99,53.33
1565912358.8735626,2,2,0.99,107.14
1565912359.919622,2,1,0.99,109.09
1565912360.8852794,2,1,0.99,108.11
1565912361.916915,2,2,0.99,111.11
1565912362.9284782,2,1,0.99,109.09
1565912363.8643234,1,2,0.99,111.11
1565912364.9332323,2,1,0.99,111.11
1565912365.9037807,3,1,0.99,230.77
1565912366.9384565,1,2,0.99,113.21
1565912367.9132802,2,1,0.99,114.29
1565912368.888579,2,1,0.99,226.42
1565912369.922137,0,0,0.99,226.42
1565912370.987437,2,0,0.99,114.29
1565912371.9195383,2,0,0.99,114.29
1565912372.9511514,2,0,0.99,114.29
1565912373.9960518,1,0,0.99,113.21
1565912374.9285898,2,0,0.99,114.29
1565912375.998677,2,0,0.99,114.29
1565912376.9349277,2,0,0.99,115.38
1565912377.9952724,2,0,0.99,114.29
1565912378.9378726,2,0,0.99,115.38
1565912380.011054,2,0,0.99,113.21
1565912380.946691,2,0,0.99,115.38
1565912381.9835706,2,0,0.99,111.11
1565912383.0206044,2,0,0.99,108.11
1565912383.970484,1,0,0.99,105.26
1565912385.0472338,2,0,0.99,104.35
1565912386.0362108,2,0,0.99,106.19
1565912387.0041108,2,0,0.99,106.19
1565912388.0370965,1,0,0.99,107.14
1565912389.0035179,2,0,0.99,108.11
1565912390.051668,2,0,0.99,108.11
1565912391.0228696,2,0,0.99,110.09
1565912392.092625,2,0,0.99,108.11
1565912393.0632813,2,0,0.99,108.11
1565912394.0949726,1,0,0.99,107.14
1565912395.0647218,2,0,0.99,104.35
1565912396.0314648,2,0,0.99,104.35
1565912397.061548,2,0,0.99,103.45
1565912398.0881476,1,0,0.99,101.69
1565912399.118079,2,0,0.99,102.56
1565912400.0477285,2,1,0.99,104.35
1565912401.0994527,1,1,0.99,105.26
1565912402.0684216,2,1,0.99,106.19
1565912403.113754,2,1,0.99,107.14
1565912404.1468394,2,2,0.99,106.19
1565912405.083922,2,1,0.99,105.26
1565912406.133514,1,2,0.99,103.45
1565912407.070518,2,1,0.99,105.26
1565912408.1426742,2,2,0.99,106.19
1565912409.1123676,2,1,0.99,107.14
1565912410.08774,1,1,0.99,106.19
1565912411.1621506,2,2,0.99,110.09
1565912412.0984285,2,1,0.99,111.11
1565912413.1411252,2,2,0.99,109.09
1565912414.1567247,3,1,0.99,235.29
1565912415.1889184,2,1,0.99,111.11
1565912416.1310582,2,2,0.99,112.15
1565912417.1247027,1,1,0.99,112.15
1565912418.1561027,2,2,0.99,114.29
1565912419.134805,2,1,0.99,171.43
1565912420.1744697,2,1,0.99,113.21
1565912421.22533,2,2,0.99,115.38
1565912422.2000813,2,1,0.99,203.39
1565912423.17547,2,1,0.99,117.65
1565912424.20768,2,2,0.99,121.21
1565912425.2600424,2,1,0.99,116.5
1565912426.1925786,2,2,0.99,122.45
1565912427.2623508,2,1,0.99,121.21
1565912428.208887,2,0,0.99,120.0
1565912429.253321,2,0,0.99,120.0
1565912430.1989267,2,0,0.99,118.81
1565912431.244505,2,0,0.99,122.45
1565912432.214537,2,0,0.99,118.81
1565912433.2970455,2,0,0.99,122.45
1565912434.2325115,2,0,0.99,117.65
1565912435.3052862,2,0,0.99,121.21
1565912436.271944,2,0,0.99,115.38
1565912437.3073282,2,0,0.99,117.65
1565912438.2523775,2,0,0.99,113.21
1565912439.322963,2,0,0.99,115.38
1565912440.2561417,2,0,0.99,112.15
1565912441.3109903,2,0,0.99,114.29
1565912442.2541854,2,0,0.99,110.09
1565912443.3227208,1,0,0.99,113.21
1565912444.2716444,2,0,0.99,111.11
1565912445.3026233,2,0,0.99,111.11
1565912446.3453166,2,0,0.99,111.11
1565912447.2897136,2,0,0.99,110.09
1565912448.3600318,2,0,0.99,108.11
1565912449.2937949,1,0,0.99,107.14
1565912450.36561,2,0,0.99,109.09
1565912451.3113832,2,0,0.99,105.26
1565912452.3811061,2,0,0.99,106.19
1565912453.3373427,2,0,0.99,104.35
1565912454.3749332,1,0,0.99,105.26
1565912455.3501642,2,0,0.99,102.56
1565912456.3200417,2,0,0.99,102.56
1565912457.3789465,1,0,0.99,101.69
1565912458.4174023,2,0,0.99,100.0
1565912459.3672888,2,0,0.99,99.17
1565912460.4120767,1,0,0.99,98.36
1565912461.3465278,2,0,0.99,99.17
1565912462.399239,2,0,0.99,96.77
1565912463.427034,1,0,0.99,98.36
1565912464.394188,2,0,0.99,96.0
1565912465.3660839,2,0,0.99,90.91
1565912466.4053586,1,0,0.99,91.6
1565912467.4465373,2,0,0.99,88.24
1565912468.3960853,1,0,0.99,90.91
1565912469.4327996,2,1,0.99,92.31
1565912470.471177,1,1,0.99,97.56
1565912471.4464085,2,1,0.99,97.56
1565912472.4812675,2,2,0.99,97.56
1565912473.4168932,1,1,0.99,99.17
1565912474.487851,2,1,0.99,101.69
1565912475.4579186,2,2,0.99,104.35
1565912476.4316287,1,1,0.99,105.26
1565912477.5027125,2,1,0.99,103.45
1565912478.4728074,2,1,0.99,99.17
1565912479.4474103,1,1,0.99,100.84
1565912480.517329,2,0,0.99,95.24
1565912481.4510918,2,0,0.99,96.77
1565912482.5031247,1,0,0.99,96.0
1565912483.4707077,2,0,0.99,97.56
1565912484.504144,2,0,0.99,97.56
1565912485.4731476,1,0,0.99,96.77
1565912486.5464892,2,0,0.99,95.24
1565912487.4825,1,0,0.99,94.49
1565912488.5336611,2,0,0.99,96.0
1565912489.5040512,1,0,0.99,95.24
1565912490.4903982,2,0,0.99,83.92
1565912491.5239491,1,0,0.99,82.76
1565912492.5940511,2,0,0.99,110.09
1565912493.5291276,1,0,0.99,88.24
1565912494.5640233,2,0,0.99,92.31
1565912495.5994015,1,0,0.99,93.02
1565912496.5678353,2,0,0.99,96.0
1565912497.538765,2,0,0.99,100.0
1565912498.6088028,1,0,0.99,100.84
1565912499.5832937,2,0,0.99,88.24
1565912500.5524104,1,0,0.99,84.51
1565912501.62297,2,0,0.99,86.96
1565912502.5573835,1,0,0.99,84.51
1565912503.5976274,2,0,0.99,81.63
1565912504.568648,1,0,0.99,88.89
1565912505.63851,2,0,0.99,193.55
1565912506.6113927,1,1,0.99,40.27
1565912507.645447,1,1,0.99,96.77
1565912508.6166263,1,1,0.99,96.77
1565912509.6547682,2,2,0.99,94.49
1565912510.620897,1,1,0.99,91.6
1565912511.6707487,2,1,0.99,93.75
1565912512.6181006,2,1,0.99,92.31
1565912513.6298678,1,1,0.99,89.55
1565912514.7034512,2,1,0.99,89.55
1565912515.6387968,1,2,0.99,93.02
1565912516.7081037,2,1,0.99,94.49
