t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551405884.4847953,18,0,0.78,292.68
1551405885.4691455,5,0,0.78,90.23
1551405886.453561,4,0,0.78,162.16
1551405887.5487428,8,0,0.78,218.18
1551405888.53309,0,0,0.78,218.18
1551405889.5174859,3,0,0.78,218.18
1551405890.501876,5,0,0.78,250.0
1551405891.4862664,3,0,0.78,63.16
1551405892.7518797,0,0,0.78,63.16
1551405893.5487423,0,0,0.78,63.16
1551405894.5331213,0,0,0.78,63.16
1551405895.501834,4,0,0.78,272.73
1551405896.548755,2,0,0.78,94.49
1551405897.5331225,0,0,0.78,94.49
1551405898.5643773,0,0,0.78,94.49
1551405899.5956306,0,0,0.78,94.49
1551405900.5175178,0,0,0.78,94.49
1551405901.5800087,0,0,0.78,94.49
1551405902.5189066,0,0,0.78,94.49
1551405903.5657835,3,0,0.78,8.17
1551405904.61262,7,0,0.78,206.9
1551405905.5345027,6,1,0.78,285.71
1551405906.56579,3,1,0.78,126.32
1551405907.5970404,0,1,0.78,126.32
1551405908.6126633,10,1,0.78,171.43
1551405909.628291,1,1,0.78,100.84
1551405910.5813806,1,1,0.78,50.0
1551405911.550167,1,0,0.72,81.08
1551405912.5657978,0,1,0.78,81.08
1551405913.6751735,0,0,0.74,81.08
1551405914.5814242,0,0,0.65,81.08
1551405915.5814266,0,0,0.57,81.08
1551405916.6126394,0,0,0.54,81.08
1551405917.6454053,0,0,0.49,81.08
1551405918.6454098,0,0,0.47,81.08
1551405919.692302,0,0,0.46,81.08
1551405920.6610394,0,0,0.42,81.08
1551405921.7235012,0,0,0.35,81.08
1551405922.6297882,0,0,0.32,81.08
1551405923.6923115,0,0,0.27,81.08
1551405924.7235405,0,0,0.25,81.08
1551405925.6453817,0,0,0.2,81.08
1551405926.6766691,0,0,0.2,81.08
1551405927.7079253,0,0,0.2,81.08
1551405928.7079234,0,0,0.24,81.08
1551405929.8016775,0,0,0.24,81.08
1551405930.707927,0,0,0.24,81.08
1551405931.707934,5,1,0.24,203.39
1551405932.756205,2,2,0.24,272.73
1551405933.678077,4,2,0.24,214.29
1551405934.7874522,1,3,0.24,272.73
1551405935.678078,0,2,0.24,272.73
1551405936.709333,2,2,0.24,300.0
1551405937.7092946,3,3,0.24,272.73
1551405938.7249582,1,2,0.24,103.45
1551405939.7874765,0,2,0.24,103.45
1551405940.8187504,2,2,0.24,106.19
1551405941.7093382,3,3,0.24,109.09
1551405942.7093399,1,3,0.24,109.09
1551405943.7405934,2,3,0.24,130.43
1551405944.7874706,4,3,0.24,148.15
1551405945.8030953,2,4,0.24,226.42
1551405946.7405992,1,3,0.24,230.77
1551405947.7576222,6,3,0.24,235.29
1551405948.8045046,4,4,0.24,203.39
1551405949.7888937,1,3,0.24,196.72
1551405950.804505,2,3,0.24,214.29
1551405951.8513849,1,3,0.24,300.0
1551405952.7888477,7,3,0.24,53.57
1551405953.83576,2,2,0.24,53.57
1551405954.8826373,1,3,0.24,42.11
1551405955.820137,0,3,0.24,42.11
1551405956.868405,0,3,0.24,42.11
1551405957.8059077,3,2,0.24,292.68
1551405958.8840318,0,2,0.24,292.68
1551405959.8840322,0,2,0.24,292.68
1551405960.852784,2,1,0.24,148.15
1551405961.8684108,2,2,0.24,150.0
1551405962.8371637,3,1,0.24,151.9
1551405963.8683786,2,2,0.24,153.85
1551405964.9309196,1,1,0.25,50.63
1551405965.852796,5,2,0.24,151.9
1551405966.8684175,3,1,0.24,151.9
1551405967.8996375,3,1,0.24,148.15
1551405968.8527992,2,2,0.24,148.15
1551405969.8684247,2,1,0.24,146.34
1551405970.88405,3,1,0.24,148.15
1551405971.9152694,2,2,0.24,146.34
1551405972.915303,3,1,0.24,146.34
1551405973.930932,2,1,0.24,144.58
1551405974.9778101,3,2,0.24,144.58
1551405975.8840735,2,1,0.24,142.86
1551405977.010427,2,1,0.24,72.29
1551405977.916679,6,2,0.24,144.58
1551405978.9011075,4,1,0.24,187.5
1551405979.9167185,3,2,0.24,142.86
1551405980.9479694,2,1,0.24,142.86
1551405981.9479687,3,1,0.24,142.86
1551405982.9792228,3,2,0.24,144.58
1551405984.0260983,1,1,0.24,142.86
1551405984.9479737,2,1,0.24,144.58
1551405985.9948545,2,2,0.24,144.58
1551405987.010477,3,1,0.24,146.34
1551405987.9636054,2,1,0.24,144.58
1551405988.9479818,3,2,0.24,146.34
1551405989.9792356,2,1,0.24,146.34
1551405991.0261106,2,1,0.24,146.34
1551405992.074432,2,1,0.24,146.34
1551405992.9963095,2,2,0.24,146.34
1551405994.0431895,3,1,0.24,148.15
1551405995.0900657,2,1,0.24,146.34
1551405996.011932,3,2,0.24,148.15
1551405997.0588155,2,1,0.24,146.34
1551405998.0744529,3,1,0.24,144.58
1551405999.0744472,2,2,0.2,148.15
1551406000.0119433,3,1,0.24,146.34
