t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551925253.0595539,0,0,0.62,272.73
1551925253.747021,0,0,0.62,272.73
1551925254.731397,0,0,0.62,272.73
1551925255.7938979,0,0,0.62,272.73
1551925256.7470121,0,0,0.62,272.73
1551925257.684546,1,0,0.62,2.11
1551925258.747027,1,0,0.62,60.0
1551925259.8251765,0,0,0.62,60.0
1551925260.7314026,1,0,0.62,39.47
1551925261.7782798,0,0,0.62,39.47
1551925262.8583212,1,1,0.62,28.71
1551925263.7563484,2,1,0.62,105.26
1551925264.8500748,1,1,0.62,103.45
1551925265.7562923,1,1,0.62,102.56
1551925266.850043,0,1,0.63,102.56
1551925267.771961,1,1,0.62,25.53
1551925268.834456,1,1,0.62,50.63
1551925269.7719626,2,1,0.62,100.0
1551925270.8657327,1,1,0.62,100.0
1551925271.8188577,2,1,0.62,100.0
1551925272.7889135,2,1,0.62,99.17
1551925273.8514142,1,1,0.62,97.56
1551925274.7732894,1,1,0.62,49.38
1551925275.8513806,1,1,0.62,97.56
1551925276.898256,0,1,0.62,97.56
1551925277.8045423,0,1,0.63,97.56
1551925278.8826709,1,1,0.62,16.33
1551925279.8358018,1,1,0.62,98.36
1551925280.882674,1,1,0.62,49.79
1551925281.8045545,2,1,0.62,100.0
1551925282.8826988,1,1,0.62,100.0
1551925283.804577,1,1,0.62,50.0
1551925284.8670542,1,1,0.62,50.0
1551925285.9608097,0,1,0.62,50.0
1551925286.9608345,0,1,0.63,50.0
1551925287.884095,1,1,0.62,25.53
1551925288.9622211,1,1,0.62,34.58
1551925289.8997173,0,1,0.62,34.58
1551925290.9778519,1,1,0.62,52.86
1551925291.9153697,2,1,0.63,93.75
1551925292.852854,0,1,0.62,93.75
1551925293.9778163,1,2,0.62,37.62
1551925294.9153173,1,1,0.62,55.3
1551925295.9778194,0,2,0.62,55.3
1551925296.9153214,0,1,0.62,55.3
1551925297.9635487,1,2,0.62,18.75
1551925299.041675,0,2,0.62,18.75
1551925299.9635758,0,1,0.62,18.75
1551925301.0195284,1,2,0.62,19.35
1551925302.0039089,1,1,0.62,116.5
1551925302.9331598,0,2,0.62,116.5
1551925304.0112867,0,1,0.62,116.5
1551925304.948793,1,2,0.62,19.97
1551925306.0113125,0,1,0.62,19.97
1551925306.933183,1,2,0.63,24.49
1551925308.026921,0,1,0.62,24.49
1551925309.0269177,1,2,0.62,41.38
1551925309.9488125,0,1,0.62,41.38
1551925311.0269217,0,2,0.62,41.38
1551925312.120699,1,1,0.62,17.91
1551925313.075296,1,1,0.62,42.25
1551925314.012821,1,2,0.62,127.66
1551925315.0909219,0,1,0.62,127.66
1551925316.0909219,1,1,0.62,31.91
1551925317.0284278,2,1,0.62,127.66
1551925318.1378088,1,1,0.62,129.03
1551925319.0706546,3,1,0.62,129.03
1551925320.001642,1,1,0.63,127.66
1551925321.0683963,1,1,0.62,64.52
1551925322.0215027,1,1,0.62,43.32
1551925323.1071117,2,1,0.62,129.03
1551925324.1226997,1,2,0.62,129.03
1551925325.0602574,2,1,0.62,129.03
1551925326.1227367,1,1,0.62,43.17
1551925327.0602431,2,1,0.62,129.03
1551925328.1583893,1,1,0.62,65.22
1551925329.087767,1,1,0.62,129.03
1551925330.1658516,0,1,0.62,129.03
1551925331.0721483,0,1,0.62,129.03
1551925332.1346385,2,1,0.62,131.87
1551925333.0922806,0,2,0.62,131.87
1551925334.2016032,0,1,0.62,131.87
1551925335.1547434,1,1,0.62,26.49
1551925336.076639,3,1,0.62,133.33
1551925337.1391594,2,1,0.62,133.33
1551925338.1391447,1,1,0.62,67.8
1551925339.2329006,2,1,0.62,133.33
1551925340.1547346,2,1,0.64,133.33
1551925341.217271,2,1,0.57,133.33
1551925342.1547992,1,1,0.62,133.33
1551925343.232865,2,1,0.62,133.33
1551925344.1703653,1,1,0.62,133.33
1551925345.24849,1,1,0.62,33.61
1551925346.1391582,2,1,0.62,133.33
1551925347.201653,1,2,0.62,133.33
1551925348.1391566,1,1,0.62,66.67
1551925349.2329097,1,1,0.62,33.61
1551925350.1704128,2,1,0.62,133.33
1551925351.2485337,2,1,0.62,134.83
1551925352.1860392,1,1,0.62,67.42
1551925353.2187145,1,1,0.62,66.67
1551925354.1562216,0,1,0.62,66.67
1551925355.265613,0,1,0.62,66.67
1551925356.2015705,2,1,0.62,67.04
1551925357.2797153,0,2,0.62,67.04
1551925358.2172003,2,1,0.62,134.83
1551925359.326577,1,1,0.62,133.33
1551925360.2796984,2,1,0.62,133.33
1551925361.3109596,2,1,0.62,133.33
1551925362.248458,1,1,0.62,67.8
1551925363.3266058,0,1,0.62,67.8
1551925364.2797089,3,1,0.62,134.83
1551925365.2327967,2,1,0.62,133.33
1551925366.3422372,1,1,0.62,137.93
1551925367.2953575,1,1,0.62,33.99
1551925368.3422377,0,1,0.62,33.99
1551925369.295381,2,1,0.62,137.93
1551925370.279736,1,1,0.62,68.18
1551925371.357846,3,1,0.62,137.93
1551925372.326591,0,1,0.62,137.93
1551925373.2797437,1,1,0.62,44.94
1551925374.3890975,0,1,0.62,44.94
1551925375.451602,2,1,0.62,133.33
1551925376.404751,1,1,0.62,44.78
1551925377.3578594,2,1,0.63,134.83
1551925378.3123965,2,1,0.62,133.33
1551925379.4061475,3,1,0.62,133.33
1551925380.359274,2,1,0.62,133.33
1551925381.312401,0,1,0.62,133.33
1551925382.4374027,2,1,0.63,133.33
1551925383.3280284,2,1,0.62,130.43
1551925384.437407,1,1,0.62,43.8
1551925385.3905756,1,1,0.62,65.57
1551925386.3280704,2,1,0.62,129.03
1551925387.4217849,1,1,0.62,65.57
1551925388.390575,2,1,0.63,129.03
1551925389.3437028,2,1,0.62,65.57
1551925390.4062192,1,1,0.62,65.57
1551925391.3593264,1,1,0.62,65.22
1551925392.4842932,2,1,0.62,131.87
1551925393.4502358,1,1,0.62,129.03
1551925394.403357,3,1,0.62,130.43
1551925395.3564887,2,1,0.62,130.43
1551925396.450237,1,1,0.62,131.87
1551925397.4190097,2,1,0.62,131.87
1551925398.4815104,0,1,0.62,131.87
1551925399.4346135,0,1,0.62,131.87
1551925400.3877385,1,1,0.62,19.08
1551925401.50081,1,1,0.63,133.33
1551925402.4695427,2,1,0.62,131.87
1551925403.419453,2,1,0.62,133.33
1551925404.497576,1,1,0.62,133.33
1551925405.4350772,2,0,0.62,133.33
1551925406.52879,1,1,0.63,133.33
1551925407.4819164,1,1,0.62,32.7
1551925408.4507074,2,1,0.62,131.87
1551925409.5756698,2,1,0.62,129.03
1551925410.5444224,2,1,0.62,127.66
1551925411.4975483,2,1,0.62,129.03
1551925412.4663363,2,1,0.62,129.03
1551925413.5459352,1,1,0.62,63.16
1551925414.4990551,2,1,0.62,127.66
1551925415.5771806,0,1,0.62,127.66
1551925416.5458944,1,1,0.62,25.42
1551925417.5146465,2,1,0.62,127.66
1551925418.639649,1,1,0.62,63.49
1551925419.5927756,2,1,0.62,127.66
1551925420.514651,1,1,0.62,129.03
1551925421.6396875,1,1,0.62,31.91
1551925422.592824,1,1,0.62,64.17
1551925423.545968,2,1,0.63,127.66
1551925424.5146973,1,1,0.62,127.66
1551925425.608468,2,0,0.63,127.66
1551925426.5615706,0,1,0.62,127.66
1551925427.6866012,2,1,0.62,127.66
1551925428.6084716,1,1,0.62,63.49
1551925429.561574,2,1,0.62,127.66
1551925430.686582,1,1,0.62,63.49
1551925431.639711,1,1,0.62,62.83
1551925432.6241353,2,1,0.62,125.0
1551925433.5772102,1,1,0.62,127.66
1551925434.686587,0,1,0.62,127.66
1551925435.639715,0,1,0.62,127.66
1551925436.7334616,0,1,0.62,127.66
1551925437.6865866,0,1,0.62,127.66
1551925438.655344,1,1,0.62,10.45
1551925439.608465,2,1,0.62,123.71
1551925440.7490964,2,0,0.62,125.0
1551925441.7022429,2,1,0.62,125.0
1551925442.6553483,2,1,0.62,126.32
1551925443.7349575,2,1,0.62,127.66
1551925444.7037008,2,1,0.62,127.66
1551925445.6568277,2,1,0.62,127.66
1551925446.7505612,2,1,0.62,127.66
1551925447.7036488,1,1,0.62,129.03
1551925448.6724005,1,1,0.62,42.4
1551925449.6724384,2,1,0.62,129.03
1551925450.7661893,2,1,0.62,129.03
1551925451.734943,2,1,0.62,127.66
1551925452.6880312,1,1,0.62,63.16
1551925453.8145788,1,1,0.62,127.66
1551925454.783331,3,1,0.62,125.0
1551925455.7520783,1,1,0.62,127.66
1551925456.720835,2,1,0.62,129.03
1551925457.6895814,2,1,0.63,125.0
1551925458.8114934,0,1,0.62,125.0
1551925459.7802663,1,1,0.62,31.17
1551925460.7333548,1,0,0.62,125.0
1551925461.7020643,2,1,0.62,125.0
1551925462.8114405,1,1,0.62,127.66
1551925463.78477,2,1,0.62,127.66
1551925464.753497,2,1,0.62,129.03
1551925465.722214,2,1,0.62,130.43
1551925466.8160207,2,1,0.62,133.33
1551925467.7847476,1,1,0.62,65.57
1551925468.7535126,3,1,0.62,129.03
1551925469.8941317,0,1,0.62,129.03
1551925470.8628833,1,1,0.62,43.32
1551925471.8315966,0,1,0.62,43.32
1551925472.8159719,1,1,0.62,25.75
1551925473.7691364,2,1,0.62,131.87
1551925474.9097824,2,1,0.62,131.87
1551925475.8785143,2,1,0.62,129.03
1551925476.862904,0,1,0.62,129.03
1551925477.8316433,2,1,0.62,125.0
1551925478.8017564,2,1,0.62,127.66
1551925479.9111056,2,1,0.62,127.66
1551925480.895489,2,1,0.62,123.71
1551925481.8642652,2,1,0.62,125.0
1551925482.8330038,2,1,0.62,125.0
1551925483.9267619,2,1,0.62,125.0
1551925484.911136,1,1,0.62,63.16
1551925485.87989,2,0,0.62,127.66
1551925486.8486109,2,1,0.62,125.0
1551925487.9736192,1,1,0.62,148.15
1551925488.942371,0,1,0.57,148.15
1551925489.911148,1,1,0.49,21.35
1551925490.8955014,0,1,0.41,21.35
1551925491.879879,0,1,0.34,21.35
1551925492.8486276,1,1,0.27,24.84
1551925493.9907515,0,2,0.2,24.84
1551925494.975127,0,2,0.13,24.84
1551925495.943854,0,2,0.07,24.84
1551925496.9282322,1,2,0.04,279.07
1551925497.9126096,0,2,0.03,279.07
1551925498.8969848,1,2,0.03,35.61
1551925500.037613,2,2,0.03,127.66
1551925501.0063655,0,2,0.03,127.66
1551925502.0063803,0,2,0.04,127.66
1551925502.9751372,0,3,0.03,127.66
1551925503.943889,1,2,0.03,16.06
1551925504.9126415,2,2,0.03,129.03
1551925506.0532506,2,2,0.03,129.03
1551925507.0375862,0,3,0.03,129.03
1551925508.0219991,1,2,0.04,42.86
1551925509.006374,1,2,0.03,43.32
1551925510.0063968,2,3,0.03,127.66
1551925510.9907913,1,2,0.03,65.22
1551925511.9594986,2,2,0.03,129.03
1551925513.0859451,1,3,0.03,43.32
1551925514.0546565,1,2,0.03,129.03
1551925515.024722,1,2,0.03,43.32
1551925516.0090678,2,3,0.03,131.87
1551925516.9778352,1,2,0.03,129.03
1551925518.1028533,1,2,0.03,32.43
1551925519.1028376,1,3,0.03,64.52
1551925520.0715487,1,2,0.03,131.87
1551925521.0403368,1,3,0.03,43.48
1551925522.0247293,1,2,0.03,65.22
1551925523.1184268,1,2,0.03,65.22
