t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551750643.0980754,1,0,0.64,12.44
1551750643.3637328,0,0,0.64,12.44
1551750644.176217,1,0,0.64,41.38
1551750646.0980785,1,0,0.64,66.67
1551750646.4418294,1,0,0.64,36.36
1551750646.8793342,0,0,0.64,36.36
1551750647.9262056,0,0,0.64,36.36
1551750648.9105852,1,0,0.64,22.9
1551750649.9574807,0,0,0.64,22.9
1551750650.8637326,0,0,0.64,22.9
1551750651.9105916,2,0,0.64,99.17
1551750652.8949673,2,0,0.63,187.5
1551750653.910555,1,0,0.64,190.48
1551750654.8793445,2,0,0.64,171.43
1551750655.9105966,2,0,0.64,82.19
1551750656.9418507,2,0,0.64,222.22
1551750657.9574723,1,0,0.64,112.15
1551750658.9106028,0,0,0.64,112.15
1551750659.9886906,0,0,0.64,112.15
1551750660.9261904,0,0,0.64,112.15
1551750661.9574783,2,0,0.64,200.0
1551750663.0199785,1,0,0.64,153.85
1551750663.9731498,1,0,0.62,96.77
1551750664.97311,1,0,0.64,80.0
1551750666.0043619,0,0,0.64,80.0
1551750667.0512633,1,0,0.64,22.47
1551750668.019975,1,0,0.64,104.35
1551750669.019988,2,1,0.64,206.9
1551750670.035598,1,0,0.64,44.78
1551750671.0512633,0,1,0.64,44.78
1551750672.0356207,1,1,0.64,38.1
1551750673.0824804,1,1,0.64,74.07
1551750673.9887462,0,1,0.64,74.07
1551750674.9887474,0,1,0.63,74.07
1551750676.0356004,0,1,0.64,74.07
1551750677.0356476,0,1,0.64,74.07
1551750678.0044005,0,1,0.64,74.07
1551750679.0669043,1,1,0.64,9.41
1551750680.098154,2,1,0.64,240.0
1551750681.035598,2,1,0.64,210.53
1551750682.0980973,2,1,0.64,222.22
1551750683.0355985,1,2,0.64,171.43
1551750684.0824742,2,1,0.64,67.04
1551750685.0356007,0,1,0.64,67.04
1551750686.0825202,1,1,0.64,67.04
1551750687.1450374,2,1,0.64,214.29
1551750688.0668554,0,1,0.64,214.29
1551750689.0981073,1,2,0.64,38.34
1551750690.160609,0,2,0.64,38.34
1551750691.082486,1,1,0.64,29.56
1551750692.1137362,1,2,0.64,36.04
1551750693.1449878,2,2,0.64,113.21
1551750694.1762404,0,2,0.64,113.21
1551750695.0824919,0,1,0.64,113.21
1551750696.0825472,1,2,0.64,20.83
1551750697.1919253,1,1,0.64,222.22
1551750698.2075372,0,2,0.64,222.22
1551750699.1138499,1,1,0.64,23.35
1551750700.0981584,2,2,0.64,117.65
1551750701.145041,2,2,0.64,118.81
1551750702.1762924,2,1,0.64,118.81
1551750703.2075384,0,2,0.64,118.81
1551750704.1294155,1,1,0.64,30.3
1551750705.1762965,2,1,0.64,122.45
1551750706.2231755,2,2,0.64,123.71
1551750707.2075665,1,1,0.64,62.18
1551750708.2544472,0,2,0.64,62.18
1551750709.1762648,3,1,0.64,300.0
1551750710.1918886,0,1,0.64,300.0
1551750711.2700157,1,2,0.64,32.97
1551750712.2075171,2,1,0.64,222.22
1551750713.2543929,2,2,0.64,155.84
1551750714.1918948,1,1,0.64,129.03
1551750715.254397,1,1,0.64,48.78
1551750716.2231479,1,1,0.64,42.86
1551750717.2231507,0,1,0.64,42.86
1551750718.3012772,0,2,0.64,42.86
1551750719.238778,0,1,0.64,42.86
1551750720.3169646,0,1,0.64,42.86
1551750721.254446,0,1,0.64,42.86
1551750722.3325522,2,1,0.64,131.87
1551750723.285685,0,1,0.63,131.87
1551750724.2388234,2,1,0.64,133.33
1551750725.3013268,3,1,0.64,131.87
1551750726.301326,1,1,0.64,131.87
1551750727.348203,0,1,0.64,131.87
1551750728.2544522,1,1,0.64,26.55
1551750729.2544508,3,1,0.64,134.83
1551750730.3013494,0,1,0.64,134.83
1551750731.3325977,2,1,0.64,131.87
1551750732.332603,2,1,0.64,133.33
1551750733.363855,0,1,0.64,133.33
1551750734.395104,2,1,0.63,67.04
1551750735.285736,2,1,0.64,136.36
1551750736.3638403,2,1,0.64,133.33
1551750737.3950934,3,1,0.64,136.36
1551750738.4263465,2,1,0.64,134.83
1551750739.3482382,0,1,0.64,134.83
1551750740.3950982,2,1,0.64,134.83
1551750741.4107213,2,1,0.64,133.33
1551750742.3326018,0,1,0.64,133.33
1551750743.3638763,2,1,0.64,136.36
1551750744.3951035,2,1,0.64,136.36
1551750745.442,1,1,0.63,46.15
1551750746.4263754,1,1,0.64,137.93
1551750747.3482542,1,1,0.64,69.77
1551750748.379474,1,1,0.64,34.68
1551750749.4263825,0,1,0.64,34.68
1551750750.47326,0,1,0.64,34.68
1551750751.3951027,3,1,0.64,134.83
1551750752.4419887,2,1,0.64,136.36
1551750753.457618,1,1,0.64,134.83
1551750754.4107502,0,1,0.64,134.83
1551750755.4419913,3,1,0.64,136.36
1551750756.4732456,2,1,0.64,136.36
1551750757.4107575,2,0,0.64,137.93
1551750758.4732695,3,1,0.64,139.53
1551750759.5044994,0,1,0.64,139.53
1551750760.442025,0,1,0.64,139.53
1551750761.5045018,2,1,0.64,137.93
1551750762.4263973,2,1,0.64,136.36
1551750763.504471,1,1,0.64,67.8
1551750764.4420028,1,1,0.64,45.11
1551750765.4732547,1,1,0.64,67.8
1551750766.4888842,1,1,0.64,44.94
1551750767.5670147,0,1,0.64,44.94
1551750768.4888914,0,1,0.64,44.94
1551750769.567036,0,1,0.64,44.94
1551750770.4888937,1,1,0.64,15.33
1551750771.520143,1,1,0.64,70.59
1551750772.5826643,1,1,0.64,70.59
1551750773.5201633,0,1,0.64,70.59
1551750774.5669847,0,1,0.64,70.59
1551750775.4888623,0,0,0.64,70.59
1551750776.5201132,1,1,0.64,14.05
1551750777.582615,2,1,0.64,67.8
1551750778.5357406,1,1,0.64,67.8
1551750779.5982435,1,1,0.64,137.93
1551750780.5513697,2,1,0.64,137.93
1551750781.6294968,2,1,0.64,139.53
1551750782.582623,1,1,0.64,69.77
1551750783.5201242,2,1,0.64,139.53
1551750784.5826254,1,1,0.64,137.93
1551750785.6138768,2,1,0.64,137.93
1551750786.567044,2,1,0.64,133.33
1551750787.6295447,2,1,0.65,136.36
1551750788.582688,0,1,0.64,136.36
1551750789.6451712,0,1,0.64,136.36
1551750790.613885,1,1,0.64,22.51
1551750791.6451764,1,1,0.64,33.61
1551750792.598302,1,1,0.64,133.33
1551750793.6764274,0,1,0.64,133.33
1551750794.613928,1,0,0.64,33.43
1551750795.6451821,1,1,0.64,67.42
1551750796.5983074,0,1,0.64,67.42
1551750797.6608086,0,1,0.64,67.42
1551750798.6139345,1,1,0.64,15.27
1551750799.692084,1,1,0.64,137.93
1551750800.6452136,2,1,0.64,137.93
1551750801.6920605,2,1,0.64,137.93
1551750802.6451914,3,1,0.64,134.83
1551750803.738966,2,1,0.64,133.33
1551750804.707695,2,0,0.63,131.87
1551750805.7545683,2,1,0.64,133.33
1551750806.7077017,1,1,0.64,129.03
1551750807.6608202,2,1,0.64,131.87
1551750808.7389474,2,1,0.64,131.87
1551750809.6920757,2,1,0.64,131.87
1551750810.7389543,2,1,0.64,133.33
1551750811.7233307,2,1,0.64,130.43
1551750812.8014524,3,1,0.64,129.03
1551750813.738961,2,1,0.64,129.03
1551750814.6920455,2,0,0.64,126.32
1551750815.7389219,2,1,0.63,123.71
1551750816.7857985,2,1,0.64,125.0
1551750817.7389247,2,1,0.64,123.71
1551750818.817052,1,1,0.64,123.71
