t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1566060916.134457,0,0,0.37,206.9
1566060917.1200433,0,0,0.37,206.9
1566060918.2017426,0,0,0.36,206.9
1566060919.130733,1,0,0.36,1.52
1566060920.1383085,3,0,0.37,184.62
1566060921.175397,2,0,0.37,171.43
1566060922.2267902,0,0,0.37,171.43
1566060923.1511452,1,0,0.37,32.35
1566060924.2155573,0,1,0.36,32.35
1566060925.1804326,1,1,0.37,32.79
1566060926.1803026,2,2,0.37,279.07
1566060927.2280743,0,1,0.37,279.07
1566060928.3051152,1,2,0.37,32.09
1566060929.178675,2,1,0.37,82.76
1566060930.268022,1,2,0.37,80.54
1566060931.2090328,1,1,0.37,81.63
1566060932.272779,2,2,0.36,91.6
1566060933.3415701,1,1,0.37,79.47
1566060934.2723417,1,2,0.36,80.54
1566060935.3019707,2,1,0.36,83.33
1566060936.3007011,2,2,0.37,121.21
1566060937.2576125,1,1,0.36,88.24
1566060938.233862,1,2,0.37,87.59
1566060939.322821,1,1,0.37,87.59
1566060940.2996395,1,2,0.36,44.44
1566060941.33295,2,1,0.37,133.33
1566060942.2640266,1,1,0.37,89.55
1566060943.3706229,2,2,0.37,88.89
1566060944.307525,1,1,0.36,88.89
1566060945.3176885,2,2,0.37,90.91
1566060946.3186452,1,1,0.37,90.91
1566060947.3903494,2,2,0.37,93.02
1566060948.3306434,2,1,0.37,96.77
1566060949.400118,1,2,0.37,95.24
1566060950.3747478,2,1,0.37,95.24
1566060951.3039362,0,1,0.37,95.24
1566060952.292544,0,2,0.37,95.24
1566060953.4238427,1,1,0.37,22.14
1566060954.4297261,0,1,0.37,22.14
1566060955.4120665,0,2,0.36,22.14
1566060956.400259,0,1,0.37,22.14
1566060957.347214,1,1,0.37,17.86
1566060958.396125,2,2,0.37,100.84
1566060959.4951317,2,1,0.37,100.84
1566060960.4345055,1,1,0.37,100.84
1566060961.3483477,0,2,0.37,100.84
1566060962.3749566,1,1,0.36,25.75
1566060963.4048388,2,1,0.36,103.45
1566060964.4084768,1,2,0.36,146.34
1566060965.3837125,2,1,0.37,104.35
1566060966.4579918,2,1,0.37,104.35
1566060967.4727824,2,2,0.37,105.26
1566060968.4024832,1,1,0.36,106.19
1566060969.5119505,2,1,0.37,108.11
1566060970.5068069,2,1,0.37,106.19
1566060971.4127011,3,2,0.36,106.19
1566060972.4061286,3,1,0.37,190.48
1566060973.4215872,1,1,0.36,105.26
1566060974.4188223,2,2,0.36,107.14
1566060975.4052727,2,1,0.36,110.09
1566060976.5226889,2,1,0.37,111.11
1566060977.4865716,2,1,0.37,108.11
1566060978.4246714,1,1,0.36,108.11
1566060979.5458748,3,2,0.36,196.72
1566060980.4416692,2,1,0.36,107.14
1566060981.439894,2,1,0.37,222.22
1566060982.4642208,2,1,0.37,107.14
1566060983.4801102,1,2,0.37,108.11
1566060984.577347,2,1,0.37,107.14
1566060985.5024836,2,1,0.36,111.11
1566060986.5003428,2,1,0.37,130.43
1566060987.5966227,2,2,0.37,109.09
1566060988.591817,2,1,0.36,166.67
1566060989.5233665,1,1,0.37,266.67
1566060990.4895034,2,1,0.37,109.09
1566060991.5850284,1,1,0.37,54.79
1566060992.5147285,2,2,0.36,250.0
1566060993.6148994,2,1,0.37,108.11
1566060994.591308,1,0,0.36,108.11
1566060995.6006415,2,0,0.37,112.15
1566060996.58739,2,0,0.37,109.09
1566060997.5601597,2,0,0.37,109.09
1566060998.522708,2,0,0.37,112.15
1566060999.5974865,2,0,0.37,110.09
1566061000.5998533,2,0,0.37,108.11
1566061001.5451472,1,0,0.37,110.09
1566061002.6457067,3,0,0.36,255.32
1566061003.5931065,2,0,0.37,108.11
1566061004.6121662,2,0,0.37,103.45
1566061005.5741029,1,0,0.36,101.69
1566061006.580954,2,0,0.36,101.69
1566061007.6697435,2,0,0.37,101.69
1566061008.6611826,2,0,0.36,101.69
1566061009.65015,1,0,0.36,105.26
1566061010.6723483,2,0,0.37,104.35
1566061011.6436555,1,0,0.36,108.11
1566061012.6784725,0,1,0.37,108.11
1566061013.6727495,1,2,0.37,25.97
1566061014.6544585,2,1,0.37,99.17
1566061015.6526332,2,2,0.37,100.84
1566061016.6434672,1,1,0.36,101.69
1566061017.7490795,2,1,0.37,95.24
1566061018.7106092,2,2,0.37,96.77
1566061019.6551952,1,1,0.36,96.0
1566061020.7543483,2,1,0.37,93.02
1566061021.7198815,1,2,0.37,97.56
1566061022.731236,2,1,0.37,97.56
1566061023.6514683,2,1,0.37,97.56
1566061024.7868156,1,2,0.37,100.84
1566061025.7354376,2,0,0.37,99.17
1566061026.7884595,1,0,0.37,50.21
1566061027.744656,1,0,0.36,98.36
1566061028.684279,2,0,0.37,97.56
1566061029.7579172,2,0,0.37,97.56
1566061030.7801824,1,0,0.37,95.24
1566061031.7277648,3,0,0.36,160.0
1566061032.816235,1,0,0.36,73.17
1566061033.771952,0,0,0.37,73.17
1566061034.7184596,1,0,0.37,47.62
1566061035.7946343,0,0,0.37,47.62
1566061036.7669408,1,0,0.37,25.53
1566061037.7115493,1,0,0.37,48.0
1566061038.728256,1,0,0.37,118.81
1566061039.840206,3,0,0.37,266.67
1566061040.7635198,2,0,0.37,203.39
1566061041.7940702,0,0,0.37,203.39
1566061042.736915,2,0,0.37,166.67
1566061043.796352,3,0,0.37,151.9
