t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1567966043.7483242,1,0,0.62,67.8
1567966044.7937753,1,0,0.62,46.15
1567966045.8212526,1,0,0.62,59.11
1567966046.7401297,2,0,0.62,157.89
1567966047.7506177,0,0,0.62,157.89
1567966048.751756,1,0,0.62,120.0
1567966049.845286,1,0,0.62,48.0
1567966050.8400035,1,0,0.62,150.0
1567966051.8378668,1,0,0.62,44.78
1567966052.836713,2,0,0.62,96.77
1567966053.8295414,1,1,0.62,141.18
1567966054.8461862,1,1,0.62,45.28
1567966055.8455012,0,1,0.62,45.28
1567966056.8404672,1,1,0.62,27.46
1567966057.835281,0,1,0.62,27.46
1567966058.8337772,0,1,0.62,27.46
1567966059.8321102,0,1,0.62,27.46
1567966060.8308995,2,1,0.62,101.69
1567966061.8544102,0,1,0.62,101.69
1567966062.8451126,0,1,0.62,101.69
1567966063.8419666,2,1,0.62,100.0
1567966064.8395934,1,1,0.62,97.56
1567966065.8341177,2,1,0.62,97.56
1567966066.8318279,1,1,0.62,96.77
1567966067.92648,2,1,0.62,98.36
1567966068.8976083,0,1,0.62,98.36
1567966069.8675053,0,1,0.62,98.36
1567966070.855756,1,1,0.62,20.34
1567966071.9525955,2,1,0.62,101.69
1567966072.9490488,2,1,0.62,100.0
1567966073.9471364,0,1,0.62,100.0
1567966074.8771496,1,1,0.62,34.19
1567966075.9683428,2,1,0.62,104.35
1567966076.960528,0,1,0.62,104.35
1567966077.9485826,0,1,0.62,104.35
1567966078.945048,1,1,0.62,26.32
1567966079.9428375,1,1,0.62,36.04
1567966080.9419096,2,2,0.62,109.09
1567966081.975444,2,1,0.62,110.09
1567966082.9744265,0,1,0.62,110.09
1567966083.974608,2,1,0.62,113.21
1567966084.9736001,2,1,0.62,113.21
1567966085.9535463,0,1,0.62,113.21
1567966087.0435088,2,1,0.62,115.38
1567966087.9356015,2,1,0.62,115.38
1567966088.9609036,2,1,0.62,115.38
1567966089.945185,2,1,0.62,113.21
1567966091.0485766,2,1,0.62,115.38
1567966092.9735355,2,1,0.62,117.65
1567966094.0571115,2,1,0.62,116.5
1567966095.0472748,2,1,0.62,118.81
1567966096.0140448,2,1,0.62,117.65
1567966096.9864428,2,1,0.62,118.81
1567966098.0737858,2,1,0.62,118.81
1567966099.0493522,2,1,0.62,121.21
1567966100.0563407,2,1,0.62,120.0
1567966101.0631645,2,2,0.62,122.45
1567966102.0682213,1,1,0.62,60.61
1567966103.103822,2,1,0.62,122.45
1567966104.1049016,2,1,0.62,122.45
1567966105.114622,2,1,0.62,122.45
1567966106.0308807,1,1,0.62,122.45
1567966107.0351439,1,1,0.62,41.24
1567966108.037065,0,1,0.62,41.24
1567966109.0530412,2,1,0.62,125.0
1567966110.0896306,2,1,0.62,127.66
1567966111.0862584,2,1,0.62,127.66
1567966112.0888386,1,1,0.62,127.66
1567966113.0968025,0,1,0.62,127.66
1567966114.109536,2,1,0.62,279.07
1567966115.1264534,2,1,0.62,126.32
1567966116.148893,0,1,0.62,126.32
1567966117.1155732,0,1,0.62,126.32
1567966118.1476173,2,1,0.62,129.03
1567966119.157172,0,1,0.62,129.03
1567966120.1637838,0,1,0.62,129.03
1567966121.1733801,2,1,0.62,126.32
1567966122.1831017,2,1,0.62,127.66
1567966123.145989,0,1,0.62,127.66
1567966124.1607752,1,1,0.62,31.91
1567966125.179057,2,1,0.62,127.66
1567966126.1877418,2,1,0.62,126.32
1567966127.1815126,3,1,0.62,127.66
1567966128.1507256,2,1,0.62,127.66
1567966129.1474347,2,1,0.62,127.66
1567966130.2229939,2,1,0.62,126.32
1567966131.2395043,2,1,0.62,126.32
1567966132.2464216,2,1,0.62,125.0
1567966133.2465444,2,1,0.62,126.32
1567966134.2455432,2,1,0.62,125.0
1567966135.2573879,3,1,0.62,125.0
1567966136.2513916,2,1,0.62,126.32
1567966137.2544963,2,1,0.62,127.66
1567966138.2364285,2,1,0.62,127.66
1567966139.24617,2,1,0.62,126.32
1567966140.245233,2,1,0.62,129.03
1567966141.246339,2,1,0.62,127.66
1567966142.2492993,3,1,0.62,129.03
1567966143.2480485,2,1,0.62,129.03
1567966144.2589872,2,1,0.62,129.03
1567966145.250867,0,1,0.62,129.03
1567966146.2550688,1,1,0.62,32.09
1567966147.2553637,2,1,0.62,126.32
1567966148.257303,2,1,0.62,129.03
1567966149.263857,2,1,0.62,127.66
1567966150.2746615,2,1,0.62,129.03
1567966151.2825289,1,1,0.62,129.03
1567966152.2820883,2,1,0.62,130.43
1567966153.2983475,2,1,0.62,127.66
1567966154.306712,2,1,0.62,129.03
1567966155.3283343,1,1,0.62,129.03
1567966156.3497505,1,1,0.62,42.55
1567966157.3612747,0,1,0.62,42.55
1567966158.3610432,1,1,0.62,25.59
1567966159.3584409,2,1,0.62,127.66
1567966160.3744924,2,1,0.62,127.66
1567966161.398099,0,1,0.62,127.66
1567966162.3062267,1,1,0.62,46.33
1567966163.317584,1,1,0.62,47.62
1567966164.3417563,1,1,0.62,50.63
1567966165.3649666,1,1,0.62,226.42
1567966166.3682008,0,1,0.62,226.42
1567966167.3835297,0,1,0.62,226.42
1567966168.4148016,1,1,0.62,18.99
1567966169.4394417,2,1,0.62,131.87
1567966170.3562913,2,1,0.62,131.87
1567966171.365579,0,1,0.62,131.87
1567966172.374325,3,1,0.62,230.77
1567966173.3715131,0,1,0.62,230.77
1567966174.3738158,2,1,0.62,134.83
1567966175.3782587,2,1,0.62,133.33
1567966176.3770049,2,1,0.62,133.33
1567966177.3995557,3,1,0.62,131.87
1567966178.3987277,1,1,0.62,133.33
1567966179.411865,1,1,0.62,44.44
1567966180.4310985,2,1,0.62,131.87
1567966181.451926,2,0,0.62,133.33
1567966182.4604394,2,1,0.62,131.87
1567966183.468574,1,1,0.62,133.33
1567966184.4851131,0,1,0.62,133.33
1567966185.4868057,2,1,0.62,131.87
1567966186.4991863,2,1,0.62,130.43
1567966187.508216,0,1,0.62,130.43
1567966188.5365076,2,1,0.62,130.43
1567966189.4544432,2,1,0.62,131.87
1567966190.4613132,0,1,0.62,131.87
1567966191.4636328,2,1,0.62,131.87
1567966192.4616747,1,1,0.62,131.87
1567966193.4640214,2,1,0.62,130.43
1567966194.4667118,2,1,0.62,129.03
1567966195.4732728,0,1,0.62,129.03
1567966196.4871736,2,1,0.62,131.87
1567966197.5019648,1,1,0.62,129.03
1567966198.4984064,2,1,0.62,130.43
1567966199.5090888,1,1,0.62,133.33
1567966200.5481372,0,0,0.62,133.33
1567966201.5760877,2,1,0.62,131.87
1567966202.5789733,0,1,0.62,131.87
1567966203.5946426,2,1,0.62,130.43
1567966204.6105614,2,1,0.62,130.43
1567966205.5344324,2,1,0.62,131.87
1567966206.559068,1,1,0.62,65.57
1567966207.5588455,3,1,0.62,130.43
1567966208.5701764,2,1,0.62,130.43
1567966209.5906692,2,1,0.62,130.43
1567966210.621417,2,1,0.62,130.43
1567966211.6533508,2,1,0.62,130.43
1567966212.5852857,3,1,0.62,130.43
