t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551543909.945663,0,0,0.03,47.28
1551543910.9300382,0,0,0.03,47.28
1551543911.9144182,5,0,0.03,8.11
1551543912.8987913,11,0,0.03,69.36
1551543913.9925444,3,0,0.03,131.87
1551543914.976892,5,0,0.03,142.86
1551543916.13318,12,0,0.03,292.68
1551543916.930041,1,0,0.03,104.35
1551543917.945657,7,0,0.03,300.0
1551543918.9925687,6,0,0.03,114.29
1551543919.9612842,0,0,0.03,114.29
1551543920.9612858,0,0,0.03,114.29
1551543921.9456644,0,0,0.03,114.29
1551543922.9612908,0,0,0.03,114.29
1551543923.9925382,0,0,0.03,114.29
1551543925.008161,0,0,0.03,114.29
1551543926.0394166,0,0,0.03,114.29
1551543927.0393786,0,0,0.03,114.29
1551543927.976918,1,0,0.03,6.63
1551543929.0081692,0,0,0.03,6.63
1551543930.070668,0,0,0.03,6.63
1551543930.9925435,0,0,0.03,6.63
1551543931.9925427,0,0,0.03,6.63
1551543933.0394194,0,0,0.03,6.63
1551543934.0550444,0,0,0.03,6.63
1551543935.055052,0,0,0.03,6.63
1551543936.1019228,0,0,0.03,6.63
