t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1570461694.9004145,1,0,0.7,109.09
1570461695.9308846,2,1,0.7,107.14
1570461696.9555478,0,1,0.7,107.14
1570461697.97459,2,1,0.7,106.19
1570461698.9979126,1,1,0.7,107.14
1570461699.9122245,1,1,0.7,53.57
1570461700.921045,2,1,0.7,107.14
1570461701.950984,2,1,0.7,108.11
1570461702.9875689,1,1,0.7,109.09
1570461704.0295153,1,1,0.7,38.83
1570461704.9616203,0,1,0.7,38.83
1570461706.0025766,0,0,0.7,38.83
1570461707.042455,0,1,0.7,38.83
1570461707.968351,0,1,0.7,38.83
1570461708.976038,0,1,0.7,38.83
1570461710.002374,0,0,0.7,38.83
1570461711.0310104,0,1,0.7,38.83
1570461712.0613072,0,1,0.7,38.83
1570461713.0878286,0,0,0.7,38.83
1570461714.004448,1,0,0.7,6.2
1570461715.0346403,2,1,0.7,153.85
1570461716.0490956,0,1,0.7,153.85
1570461717.085024,1,1,0.7,32.7
1570461718.012009,0,0,0.7,32.7
1570461719.0469887,1,1,0.7,26.85
1570461720.0842912,0,1,0.7,26.85
1570461721.0828547,0,1,0.69,26.85
1570461722.0374706,0,1,0.7,26.85
1570461723.1401782,2,1,0.7,105.26
1570461724.12381,2,1,0.7,103.45
1570461725.1240256,1,1,0.7,102.56
1570461726.1236012,2,1,0.7,103.45
1570461727.12378,2,0,0.7,106.19
1570461728.123338,2,1,0.7,107.14
1570461729.1239257,1,1,0.7,109.09
1570461730.1163607,2,1,0.7,111.11
1570461731.1240046,2,1,0.7,110.09
1570461732.123443,2,1,0.69,109.09
1570461733.12421,2,1,0.7,106.19
1570461734.1235974,0,1,0.7,106.19
1570461735.1233022,0,1,0.7,106.19
1570461736.1242485,2,0,0.7,105.26
1570461737.1231818,2,1,0.7,106.19
1570461738.1232586,2,1,0.7,106.19
1570461739.1240206,1,1,0.7,106.19
1570461740.1239824,2,1,0.69,106.19
1570461741.1235497,1,1,0.7,53.1
1570461742.1236331,3,1,0.7,106.19
1570461743.1236863,2,1,0.7,104.35
1570461744.224087,1,1,0.7,106.19
1570461745.224237,2,1,0.7,106.19
1570461746.2234447,2,1,0.7,106.19
1570461747.223458,2,1,0.7,105.26
1570461748.2233508,1,0,0.7,105.26
1570461749.2235792,2,1,0.7,105.26
1570461750.2231965,2,1,0.7,105.26
1570461751.2233694,2,1,0.7,106.19
1570461752.2215855,1,1,0.7,107.14
1570461753.2238083,3,1,0.7,266.67
1570461754.2233908,2,1,0.7,107.14
1570461755.223941,2,1,0.7,109.09
1570461756.2237573,2,1,0.7,109.09
1570461757.2236829,1,1,0.7,108.11
1570461758.2240906,1,1,0.7,54.55
1570461759.223694,2,1,0.7,110.09
1570461760.2249498,2,1,0.69,108.11
1570461761.2239838,1,1,0.7,108.11
1570461762.2234511,0,1,0.7,108.11
1570461763.3237562,0,1,0.7,108.11
1570461764.323392,0,1,0.7,108.11
1570461765.323395,2,1,0.7,110.09
1570461766.3238373,2,1,0.7,110.09
1570461767.4508257,2,0,0.7,279.07
1570461768.3550892,2,1,0.7,110.09
1570461769.2558448,1,1,0.7,110.09
1570461770.3673832,2,1,0.7,110.09
1570461771.3052597,2,1,0.7,109.09
1570461772.3511405,2,1,0.7,109.09
1570461773.2906952,2,1,0.7,108.11
1570461774.336139,2,1,0.7,109.09
1570461775.3271127,1,1,0.7,108.11
1570461776.3280008,2,1,0.7,108.11
1570461777.3269722,2,0,0.7,109.09
1570461778.3237355,2,1,0.7,108.11
1570461779.323386,2,1,0.7,109.09
1570461780.3234189,2,1,0.7,108.11
1570461781.3239884,0,1,0.7,108.11
1570461782.323744,1,1,0.7,36.47
1570461783.3233602,2,1,0.7,111.11
1570461784.423309,2,1,0.7,109.09
1570461785.4242396,1,1,0.7,110.09
1570461786.4233413,2,1,0.7,109.09
1570461787.4234314,0,0,0.69,109.09
1570461788.4239852,2,1,0.7,107.14
1570461789.4238138,0,1,0.7,107.14
1570461790.4234366,2,1,0.7,108.11
1570461791.4237294,2,1,0.69,109.09
1570461792.423505,1,1,0.7,109.09
1570461793.423648,2,1,0.7,110.09
1570461794.4233372,2,1,0.7,255.32
1570461795.4234583,2,1,0.7,110.09
1570461796.4237108,2,1,0.7,111.11
1570461797.4234383,2,0,0.7,110.09
1570461798.4234102,1,1,0.7,111.11
1570461799.4234893,2,1,0.7,110.09
1570461800.4242156,1,1,0.7,108.11
1570461801.4236329,1,1,0.7,36.59
1570461802.4242613,2,1,0.69,109.09
1570461803.4234607,2,1,0.7,108.11
1570461804.5234149,0,1,0.7,108.11
1570461805.5239615,2,1,0.7,109.09
1570461806.523486,1,1,0.7,109.09
1570461807.5242693,0,0,0.7,109.09
1570461808.523733,1,1,0.7,27.46
1570461809.5236037,2,1,0.7,110.09
1570461810.5241485,1,1,0.7,109.09
1570461811.5236902,2,1,0.7,109.09
1570461812.523418,1,1,0.7,54.3
1570461813.52368,1,1,0.7,108.11
1570461814.5240684,0,1,0.7,108.11
1570461815.5242884,2,1,0.7,108.11
1570461816.5242515,1,0,0.7,108.11
1570461817.5255196,2,1,0.7,108.11
1570461818.523569,2,1,0.7,108.11
1570461819.5241644,2,1,0.7,109.09
1570461820.6240532,2,1,0.7,110.09
1570461821.523647,1,1,0.7,108.11
1570461822.5233443,2,1,0.7,110.09
1570461823.5242822,0,1,0.7,110.09
1570461824.6234548,2,1,0.7,110.09
1570461825.6237159,2,1,0.7,169.01
1570461826.5495045,0,1,0.7,169.01
1570461827.6293428,2,1,0.7,112.15
1570461828.6237183,1,1,0.7,113.21
1570461829.624007,2,1,0.7,113.21
1570461830.6238928,2,1,0.7,114.29
1570461831.6237023,2,1,0.7,114.29
1570461832.6241925,2,1,0.7,114.29
1570461833.6237483,2,1,0.7,114.29
1570461834.6234164,2,1,0.7,114.29
1570461835.6530578,2,0,0.7,112.15
1570461836.6369529,2,1,0.7,111.11
1570461837.6235588,2,1,0.7,112.15
1570461838.6237957,0,1,0.7,112.15
1570461839.6238053,2,1,0.7,272.73
1570461840.724251,0,1,0.7,272.73
1570461841.6236129,0,1,0.7,272.73
1570461842.7240574,1,1,0.7,21.54
1570461843.6236222,2,1,0.7,112.15
1570461844.6551926,1,1,0.7,113.21
1570461845.7232838,1,1,0.7,37.74
1570461846.724048,2,1,0.7,113.21
1570461847.7238505,1,1,0.7,114.29
1570461848.7242408,1,1,0.7,112.15
1570461849.723792,2,1,0.7,112.15
1570461850.7233162,1,0,0.7,111.11
1570461851.7235885,1,1,0.7,55.05
1570461852.7242203,0,1,0.7,55.05
1570461853.7561283,1,1,0.7,22.3
1570461854.7347372,1,1,0.7,56.07
1570461855.7234373,0,1,0.7,56.07
1570461856.7237613,0,1,0.7,56.07
1570461857.7236521,1,1,0.7,28.5
1570461858.7237196,0,1,0.7,28.5
1570461859.7236931,1,1,0.7,25.59
1570461860.7234826,0,1,0.7,25.59
1570461861.7234538,2,1,0.7,114.29
1570461862.7236595,2,0,0.7,114.29
1570461863.7263896,2,1,0.7,115.38
1570461864.8233435,2,1,0.7,113.21
1570461865.824245,2,1,0.7,113.21
1570461866.8239975,1,1,0.7,112.15
1570461867.8241444,0,1,0.7,112.15
1570461868.823831,0,1,0.7,112.15
1570461869.823726,0,1,0.7,112.15
1570461870.823991,0,1,0.7,112.15
1570461871.8241916,1,1,0.7,12.66
1570461872.8233452,0,1,0.69,12.66
1570461873.850073,1,1,0.7,22.51
1570461874.8238432,2,1,0.7,111.11
1570461875.8235497,0,0,0.7,111.11
1570461876.824095,1,1,0.7,37.27
1570461877.8237677,2,1,0.7,112.15
1570461878.8236434,2,1,0.7,113.21
1570461879.8237226,1,1,0.7,56.87
1570461880.824113,2,1,0.7,115.38
1570461881.823343,2,1,0.7,114.29
1570461882.865025,2,1,0.7,115.38
1570461883.8432965,2,1,0.7,114.29
1570461884.924027,2,1,0.7,115.38
1570461885.9310572,2,1,0.7,113.21
1570461886.923495,0,0,0.69,113.21
1570461887.9239254,0,1,0.7,113.21
1570461888.9311097,0,1,0.7,113.21
1570461889.9238517,1,1,0.7,16.3
1570461890.9238515,2,1,0.7,115.38
1570461891.923388,2,1,0.7,114.29
1570461893.0235193,2,1,0.7,115.38
1570461893.898296,2,1,0.7,114.29
1570461894.9237134,2,1,0.7,113.21
1570461895.9233406,1,1,0.7,114.29
1570461896.923972,2,0,0.7,113.21
1570461897.923727,1,1,0.7,112.15
1570461898.9233227,1,1,0.7,56.87
1570461899.9309886,2,1,0.7,113.21
1570461900.9234583,1,1,0.7,114.29
1570461901.923884,2,1,0.7,114.29
1570461902.923498,2,1,0.7,114.29
1570461904.0082276,1,1,0.7,113.21
1570461905.0237873,1,1,0.7,56.87
1570461906.0310333,0,1,0.7,56.87
1570461907.0236924,0,0,0.7,56.87
1570461908.0314496,0,1,0.7,56.87
1570461909.0383964,0,1,0.7,56.87
1570461910.0384016,0,1,0.7,56.87
1570461911.039965,0,1,0.7,56.87
1570461912.0240293,0,1,0.7,56.87
1570461913.0243719,1,1,0.69,7.1
1570461914.0201705,2,1,0.7,115.38
1570461915.0233548,2,0,0.7,115.38
1570461916.0237365,2,1,0.7,114.29
1570461917.0232723,2,1,0.7,114.29
1570461918.0239754,2,1,0.7,113.21
1570461919.0238657,2,1,0.7,113.21
1570461920.023825,0,1,0.7,113.21
1570461921.0263577,0,1,0.69,113.21
1570461922.023712,0,1,0.7,113.21
1570461923.0237026,2,0,0.7,113.21
1570461924.0242498,2,1,0.7,114.29
1570461925.1240628,2,1,0.7,113.21
1570461926.1235948,1,1,0.7,112.15
1570461927.1288886,0,1,0.7,112.15
1570461928.1247153,0,1,0.7,112.15
1570461929.1241922,1,1,0.7,19.14
1570461930.1233068,0,1,0.7,19.14
1570461931.1241426,2,0,0.7,160.0
1570461932.123637,2,1,0.7,114.29
1570461933.1236446,1,1,0.7,112.15
1570461934.1240673,1,1,0.7,37.62
1570461935.1233797,2,1,0.7,113.21
1570461936.1084268,1,1,0.7,113.21
1570461937.124046,1,1,0.7,56.07
1570461938.123808,1,0,0.7,57.14
1570461939.1236205,1,1,0.7,56.87
1570461940.1240945,0,1,0.7,56.87
1570461941.1233559,2,1,0.7,113.21
1570461942.1241188,0,1,0.7,113.21
1570461943.1233249,1,1,0.69,27.97
1570461944.1240706,2,1,0.7,110.09
1570461945.2241871,0,1,0.7,110.09
1570461946.2237985,0,0,0.7,110.09
1570461947.2233794,0,1,0.7,110.09
1570461948.226423,0,1,0.7,110.09
1570461949.232997,0,1,0.7,110.09
1570461950.2390864,2,1,0.7,116.5
1570461951.2475464,2,1,0.7,115.38
1570461952.227942,1,1,0.69,115.38
1570461953.223853,0,1,0.7,115.38
1570461954.2242103,2,1,0.7,115.38
1570461955.2236562,2,0,0.7,115.38
1570461956.2233322,2,1,0.7,114.29
1570461957.2240272,2,1,0.7,113.21
1570461958.2237809,2,1,0.7,111.11
1570461959.2240636,1,1,0.7,111.11
1570461960.2338138,0,1,0.7,111.11
1570461961.2244484,0,1,0.7,111.11
1570461962.223338,1,0,0.69,18.49
1570461963.2295265,2,1,0.7,114.29
1570461964.3237476,0,1,0.7,114.29
1570461965.3242636,0,1,0.7,114.29
1570461966.3236074,1,1,0.7,19.29
1570461967.3234427,2,1,0.7,114.29
1570461968.3236568,2,1,0.7,115.38
1570461969.3236976,2,1,0.7,114.29
1570461970.3237429,1,0,0.7,114.29
1570461971.3242161,2,1,0.69,114.29
1570461972.3236673,1,1,0.7,114.29
1570461973.324201,1,1,0.7,37.97
1570461974.3242254,2,1,0.7,113.21
1570461975.3234413,2,1,0.7,112.15
1570461976.3303368,2,1,0.7,113.21
1570461977.3426065,1,1,0.7,164.38
1570461978.3483734,2,0,0.7,285.71
1570461979.3357859,2,1,0.7,244.9
1570461980.3300323,0,1,0.7,244.9
1570461981.3238006,2,1,0.7,112.15
1570461982.3296292,2,1,0.7,113.21
1570461983.337405,2,1,0.7,111.11
1570461984.3552117,0,1,0.7,111.11
1570461985.3570983,1,0,0.7,37.27
1570461986.410096,0,1,0.7,37.27
1570461987.4239337,0,1,0.7,37.27
1570461988.423958,0,1,0.7,37.27
1570461989.423805,1,1,0.7,13.86
1570461990.4236176,2,1,0.7,110.09
1570461991.4234655,2,1,0.7,111.11
1570461992.434714,2,0,0.7,111.11
1570461993.4420283,2,1,0.7,112.15
1570461994.4529943,2,1,0.7,111.11
1570461995.3936543,0,1,0.7,111.11
1570461996.42401,1,1,0.7,36.92
1570461997.4388218,1,1,0.7,111.11
1570461998.4398155,1,1,0.7,37.15
1570461999.4293418,2,0,0.7,112.15
1570462000.4241312,2,1,0.7,112.15
1570462001.4320703,2,1,0.7,113.21
1570462002.423815,1,1,0.7,112.15
1570462003.4430795,2,1,0.7,112.15
1570462004.4561098,2,1,0.7,111.11
1570462005.5100772,1,1,0.7,111.11
1570462006.5234668,1,1,0.7,37.27
1570462007.438414,2,0,0.7,112.15
1570462008.5396688,2,1,0.7,112.15
1570462009.5378745,2,1,0.7,111.11
1570462010.5512078,1,1,0.7,112.15
1570462011.5049706,1,1,0.7,112.15
1570462012.5260355,0,1,0.7,112.15
1570462013.5272775,0,1,0.69,112.15
1570462014.5318356,1,0,0.7,16.17
1570462015.5478072,0,1,0.69,16.17
1570462016.53766,0,1,0.7,16.17
1570462017.5236373,0,1,0.7,16.17
1570462018.5240073,2,1,0.7,114.29
1570462019.5239341,0,1,0.7,114.29
1570462020.5233433,0,1,0.7,114.29
1570462021.5323815,1,0,0.7,22.6
1570462022.538526,1,1,0.7,113.21
1570462023.5637314,0,1,0.7,113.21
1570462024.6231554,0,1,0.69,113.21
1570462025.5399473,0,1,0.7,113.21
1570462026.556411,2,1,0.7,113.21
1570462027.5607226,2,1,0.7,112.15
1570462028.617141,1,1,0.7,111.11
1570462029.6241117,2,0,0.7,111.11
1570462030.6343668,2,1,0.7,111.11
1570462031.5651245,2,1,0.7,111.11
1570462032.6241004,2,1,0.7,112.15
1570462033.6488552,2,1,0.7,157.89
1570462034.6170273,2,1,0.7,111.11
1570462035.6254299,2,1,0.7,111.11
1570462036.641385,1,1,0.7,110.09
1570462037.652456,2,0,0.7,130.43
1570462038.6039011,2,1,0.7,110.09
1570462039.623341,2,1,0.7,111.11
1570462040.6285877,2,1,0.7,110.09
1570462041.641636,2,1,0.7,111.11
1570462042.6469944,2,1,0.7,110.09
1570462043.702478,1,1,0.7,110.09
1570462044.6829548,2,1,0.7,112.15
1570462045.6638467,2,0,0.7,113.21
1570462046.648648,3,1,0.7,240.0
1570462047.735399,1,1,0.7,210.53
1570462048.7189524,1,1,0.7,57.69
1570462049.694009,0,1,0.7,57.69
1570462050.7263348,1,1,0.7,30.23
1570462051.7422953,0,1,0.7,30.23
1570462052.7426915,0,1,0.7,30.23
1570462053.749436,2,1,0.7,123.71
1570462054.7077382,2,1,0.7,121.21
1570462055.7241156,2,1,0.7,121.21
1570462056.7349317,0,0,0.7,121.21
1570462057.7591457,1,1,0.7,40.0
1570462058.70514,0,1,0.7,40.0
1570462059.7239552,1,1,0.7,29.27
1570462060.7248306,0,1,0.7,29.27
1570462061.7235122,2,1,0.7,116.5
1570462062.757149,2,1,0.7,115.38
1570462063.8136377,2,1,0.7,115.38
1570462064.7291548,2,0,0.7,115.38
1570462065.7460306,2,1,0.7,116.5
1570462066.7488725,2,1,0.7,115.38
1570462067.7511737,0,1,0.7,115.38
1570462068.7598827,2,1,0.7,115.38
1570462069.8165097,0,1,0.7,115.38
1570462070.8287795,0,1,0.7,115.38
1570462071.8392904,1,0,0.7,28.5
1570462072.8536682,1,1,0.7,37.85
1570462073.8079727,0,1,0.7,37.85
1570462074.8235793,2,1,0.7,113.21
1570462075.826308,0,1,0.7,113.21
1570462076.7967534,1,1,0.7,28.37
1570462077.823861,1,1,0.7,56.6
1570462078.8306637,2,1,0.7,114.29
1570462079.8315969,2,1,0.7,111.11
1570462080.8346698,1,0,0.7,111.11
1570462081.834566,2,1,0.7,111.11
1570462082.833469,1,1,0.7,50.63
1570462083.835433,1,1,0.69,148.15
1570462084.8845809,0,1,0.7,148.15
1570462085.86478,0,1,0.7,148.15
1570462086.8371534,0,1,0.7,148.15
1570462087.8860877,2,1,0.7,272.73
1570462088.8517628,0,0,0.7,272.73
1570462089.9365249,2,1,0.7,218.18
1570462090.9306889,2,1,0.7,235.29
1570462091.9239388,0,1,0.69,235.29
1570462092.8892465,2,1,0.7,116.5
1570462093.9681716,2,1,0.7,115.38
1570462094.9488647,1,1,0.69,115.38
1570462095.9300327,1,1,0.7,58.54
1570462096.9223778,2,0,0.7,123.71
1570462097.911532,2,1,0.7,126.32
1570462098.9864814,2,1,0.7,125.0
1570462099.9633765,2,1,0.7,122.45
1570462100.9568493,2,1,0.7,121.21
1570462101.9275858,2,1,0.7,120.0
1570462102.9966438,2,1,0.7,118.81
1570462103.9854815,1,1,0.7,117.65
1570462104.9771082,1,1,0.7,38.96
1570462105.9587314,2,1,0.7,116.5
1570462106.975866,2,1,0.69,115.38
1570462108.0236413,2,0,0.7,116.5
1570462108.957403,2,1,0.7,113.21
1570462110.0378635,2,1,0.7,173.91
1570462111.0121024,0,1,0.7,173.91
1570462112.049014,1,1,0.7,34.68
1570462113.0355287,0,1,0.7,34.68
1570462114.0222278,2,1,0.7,126.32
1570462115.0143888,2,1,0.7,126.32
1570462116.080169,0,1,0.7,126.32
1570462117.0432913,0,1,0.7,126.32
1570462118.022434,0,1,0.7,126.32
1570462119.0973039,1,1,0.7,17.73
1570462120.0910017,0,1,0.7,17.73
1570462121.0901468,0,1,0.7,17.73
1570462122.0124779,0,0,0.7,17.73
1570462123.070363,1,1,0.7,14.37
1570462124.0501976,2,1,0.7,112.15
1570462125.0498302,1,1,0.7,114.29
1570462126.1369545,0,1,0.7,114.29
1570462127.1205838,0,1,0.7,114.29
1570462128.0983608,1,1,0.7,19.23
1570462129.0445657,1,1,0.7,116.5
1570462130.1542134,0,1,0.7,116.5
1570462131.144597,1,1,0.7,21.13
1570462132.1385188,0,0,0.7,21.13
1570462133.1153615,0,1,0.7,21.13
1570462134.104117,0,1,0.7,21.13
1570462135.0859497,0,1,0.7,21.13
1570462136.1662023,0,1,0.7,21.13
1570462137.1516135,0,0,0.7,21.13
1570462138.1663601,0,1,0.7,21.13
1570462139.137011,0,1,0.7,21.13
1570462140.1302645,2,1,0.69,196.72
1570462141.116208,1,1,0.7,160.0
1570462142.1818266,0,1,0.7,160.0
1570462143.1584592,1,1,0.69,25.21
1570462144.1609364,2,1,0.7,118.81
1570462145.16545,2,1,0.7,117.65
1570462146.1482553,2,1,0.7,118.81
1570462147.2273998,2,1,0.7,117.65
1570462148.220039,1,1,0.7,117.65
1570462149.1701925,0,2,0.7,117.65
1570462150.1624703,1,1,0.7,29.63
1570462151.2555966,1,1,0.7,117.65
1570462152.2567708,2,1,0.7,118.81
1570462153.2469053,2,1,0.7,121.21
1570462154.2476647,3,1,0.7,121.21
1570462155.1991663,2,1,0.7,121.21
1570462156.2755938,2,1,0.7,120.0
1570462157.249297,2,1,0.7,118.81
1570462158.240371,2,1,0.7,120.0
1570462159.234927,1,1,0.7,59.41
1570462160.22406,2,1,0.7,118.81
1570462161.2042148,3,1,0.7,120.0
1570462162.2774413,2,1,0.69,120.0
1570462163.2877564,2,1,0.7,120.0
1570462164.2773893,2,1,0.7,120.0
1570462165.2611322,1,1,0.69,59.41
1570462166.334473,0,1,0.7,59.41
1570462167.3333113,2,1,0.7,120.0
1570462168.3242886,2,1,0.7,120.0
1570462169.3272996,2,1,0.7,118.81
1570462170.330371,0,1,0.7,118.81
1570462171.329188,0,1,0.7,118.81
1570462172.2839546,0,1,0.7,118.81
1570462173.3329246,2,1,0.7,118.81
1570462174.3413503,2,1,0.7,118.81
1570462175.3479595,2,1,0.7,120.0
1570462176.3455453,3,1,0.7,203.39
1570462177.3343234,2,1,0.7,117.65
1570462178.34675,2,1,0.7,120.0
1570462179.341863,2,1,0.7,118.81
1570462180.3195662,2,1,0.7,118.81
1570462181.396647,1,0,0.7,120.0
1570462182.3716943,0,1,0.7,120.0
1570462183.3824852,1,1,0.7,29.13
1570462184.389641,0,1,0.7,29.13
1570462185.389147,2,1,0.7,184.62
1570462186.411321,0,1,0.7,184.62
1570462187.423513,2,1,0.7,120.0
1570462188.4220173,2,1,0.7,120.0
1570462189.3677666,1,1,0.7,122.45
1570462190.36212,0,1,0.7,122.45
1570462191.460163,2,1,0.7,121.21
1570462192.4684792,2,1,0.7,120.0
1570462193.3677633,2,1,0.7,121.21
1570462194.4627194,2,1,0.7,121.21
1570462195.4432843,2,1,0.7,122.45
1570462196.4237554,2,1,0.7,121.21
1570462197.4324672,2,1,0.7,121.21
1570462198.4381876,2,1,0.7,121.21
1570462199.4416862,1,1,0.7,120.0
1570462200.4621906,2,1,0.7,121.21
1570462201.4837809,2,1,0.7,122.45
1570462202.483583,2,0,0.7,121.21
