t,hb_cnt,pedal_cnt,resist_pct,hb_bpm
1551405837.326978,0,0,0.78,44.28
1551405838.2488914,1,0,0.78,25.16
1551405839.2332306,4,0,0.78,133.33
1551405840.2801113,1,0,0.78,80.0
1551405841.3269477,2,0,0.78,65.22
1551405842.2644885,0,0,0.78,65.22
1551405843.2488594,2,0,0.78,26.03
1551405844.2801144,4,0,0.78,112.15
1551405845.2801163,1,0,0.78,47.24
1551405846.2957423,2,0,0.78,85.71
1551405847.280118,2,0,0.77,55.05
1551405848.2801204,0,0,0.78,55.05
1551405849.248869,2,0,0.78,33.8
1551405850.2644994,0,0,0.78,33.8
1551405851.2801244,0,0,0.78,33.8
1551405852.2816114,2,0,0.78,24.05
1551405853.3440752,2,0,0.78,48.58
1551405854.2659874,4,0,0.78,89.55
1551405855.312865,0,0,0.78,89.55
1551405856.3441148,2,0,0.78,28.3
1551405857.3909574,0,0,0.78,28.3
1551405858.344084,0,0,0.77,28.3
1551405859.3753726,6,0,0.78,222.22
1551405860.3909605,0,0,0.78,222.22
