t,hb,pedal,resistance,hb_bpm
1551319241.2549298,2,0,0.26,99.17
1551319242.0518267,1,0,0.26,203.39
1551319243.0362308,0,0,0.26,203.39
1551319244.0206075,15,0,0.26,28.99
1551319245.0049527,1,0,0.26,81.63
1551319245.989333,0,0,0.26,81.63
1551319247.083113,2,0,0.26,21.94
1551319248.0674634,0,0,0.26,21.94
1551319249.0518403,1,0,0.26,31.5
1551319250.0361938,4,0,0.26,100.0
1551319251.020618,2,0,0.26,85.11
1551319252.1143224,4,0,0.26,139.53
